"","uid","domainID","siteID","namedLocation","collectDate","parentSampleID","waterSampleID","waterSampleCode","sdgFieldDataQF","publicationDate","release","date_time","time"
"441","86eb8f04-04ca-48d0-9155-666e4de4ddb3","D05","CRAM","CRAM.AOS.buoy.c1",2022-11-01 15:35:00,"CRAM.C1.20221101","CRAM.C1.20221101",NA,NA,"20230403T211238Z","PROVISIONAL",2022-11-01 10:35:00,2023-04-17 10:35:00
"442","9064d703-fa0c-4674-8533-1be14e8201bd","D05","CRAM","CRAM.AOS.buoy.c2",2022-11-01 16:05:00,"CRAM.C2.20221101","CRAM.C2.20221101",NA,NA,"20230403T211238Z","PROVISIONAL",2022-11-01 11:05:00,2023-04-17 11:05:00
"443","10b8e4c7-5da6-4b2d-8332-720bb873b838","D05","CRAM","CRAM.AOS.buoy.c0",2022-11-15 17:39:00,"CRAM.C0.20221115","CRAM.C0.20221115",NA,NA,"20230403T211238Z","PROVISIONAL",2022-11-15 11:39:00,2023-04-17 11:39:00
"444","a811ad8e-c8c6-4239-996c-114029249e0f","D05","CRAM","CRAM.AOS.buoy.c0",2023-02-07 18:12:00,"CRAM.C0.20230207","CRAM.C0.20230207",NA,NA,"20230410T163646Z","PROVISIONAL",2023-02-07 12:12:00,2023-04-17 12:12:00
"445","3b581400-b6b1-4b65-a22c-930bf4a9cf33","D05","LIRO","LIRO.AOS.littoral2",2017-04-11 15:20:00,"LIRO.OT.20170411","LIRO.OT.20170411",NA,NA,"20221122T173331Z","RELEASE-2023",2017-04-11 10:20:00,2023-04-17 10:20:00
"446","6f99a9d0-c433-4886-a20f-fdb23c1a8283","D05","LIRO","LIRO.AOS.littoral1",2017-04-11 16:00:00,"LIRO.IN.20170411","LIRO.IN.20170411",NA,NA,"20221122T173331Z","RELEASE-2023",2017-04-11 11:00:00,2023-04-17 11:00:00
"447","956ff599-56fe-4f6e-b759-4dc484690399","D05","LIRO","LIRO.AOS.buoy.c0",2017-04-11 16:50:00,"LIRO.C0.20170411","LIRO.C0.20170411",NA,NA,"20221122T173331Z","RELEASE-2023",2017-04-11 11:50:00,2023-04-17 11:50:00
"448","afd5d6f7-e935-430c-b964-0d16d7ee2427","D05","LIRO","LIRO.AOS.littoral1",2017-05-01 15:42:00,"LIRO.IN.20170501","LIRO.IN.20170501",NA,NA,"20221122T183131Z","RELEASE-2023",2017-05-01 10:42:00,2023-04-17 10:42:00
"449","8dff6ad1-cc02-47c6-8839-b572be67a623","D05","LIRO","LIRO.AOS.buoy.c1",2017-05-01 16:27:00,"LIRO.C1.20170501","LIRO.C1.20170501",NA,NA,"20221122T183131Z","RELEASE-2023",2017-05-01 11:27:00,2023-04-17 11:27:00
"450","1548b05a-40f8-4d0f-85f2-604017e6c37e","D05","LIRO","LIRO.AOS.littoral2",2017-05-01 18:02:00,"LIRO.OT.20170501","LIRO.OT.20170501",NA,NA,"20221122T183131Z","RELEASE-2023",2017-05-01 13:02:00,2023-04-17 13:02:00
"451","bcc4c87a-de99-4671-891e-3bd405d3425f","D05","LIRO","LIRO.AOS.littoral2",2017-06-05 14:55:00,"LIRO.OT.20170605","LIRO.OT.20170605",NA,NA,"20221122T191805Z","RELEASE-2023",2017-06-05 09:55:00,2023-04-17 09:55:00
"452","a3eaec57-029b-4ebc-86c5-fa9bc1921299","D05","LIRO","LIRO.AOS.littoral1",2017-06-05 15:25:00,"LIRO.IN.20170605","LIRO.IN.20170605",NA,NA,"20221122T191805Z","RELEASE-2023",2017-06-05 10:25:00,2023-04-17 10:25:00
"453","76c5c047-8b1f-471a-bd92-e9cbe79ae0c4","D05","LIRO","LIRO.AOS.buoy.c1",2017-06-05 16:28:00,"LIRO.C1.20170605","LIRO.C1.20170605",NA,NA,"20221122T191805Z","RELEASE-2023",2017-06-05 11:28:00,2023-04-17 11:28:00
"454","44a49b7e-4389-4890-a3df-a14e3076bfc2","D05","LIRO","LIRO.AOS.littoral1",2017-07-10 14:36:00,"LIRO.IN.20170710","LIRO.IN.20170710",NA,NA,"20221122T183239Z","RELEASE-2023",2017-07-10 09:36:00,2023-04-17 09:36:00
"455","e09ec464-4410-4534-8486-859180a88505","D05","LIRO","LIRO.AOS.buoy.c1",2017-07-10 15:07:00,"LIRO.C1.20170710","LIRO.C1.20170710",NA,NA,"20221122T183239Z","RELEASE-2023",2017-07-10 10:07:00,2023-04-17 10:07:00
"456","be0858e0-1d55-42ba-9e1a-042f3dae2093","D05","LIRO","LIRO.AOS.littoral2",2017-07-10 15:48:00,"LIRO.OT.20170710","LIRO.OT.20170710",NA,NA,"20221122T183239Z","RELEASE-2023",2017-07-10 10:48:00,2023-04-17 10:48:00
"457","6453e34c-5f8a-4947-81ec-004b4ed30758","D05","LIRO","LIRO.AOS.littoral1",2017-07-31 14:34:00,"LIRO.IN.20170731","LIRO.IN.20170731",NA,NA,"20221122T183239Z","RELEASE-2023",2017-07-31 09:34:00,2023-04-17 09:34:00
"458","76fa3c97-27b6-476f-be48-0ab4990168fc","D05","LIRO","LIRO.AOS.buoy.c1",2017-07-31 15:03:00,"LIRO.C1.20170731","LIRO.C1.20170731",NA,NA,"20221122T183239Z","RELEASE-2023",2017-07-31 10:03:00,2023-04-17 10:03:00
"459","f0743f7f-265a-4597-91a5-f8f39125588a","D05","LIRO","LIRO.AOS.littoral2",2017-07-31 15:54:00,"LIRO.OT.20170731","LIRO.OT.20170731",NA,NA,"20221122T183239Z","RELEASE-2023",2017-07-31 10:54:00,2023-04-17 10:54:00
"460","05ba25b8-81c1-4501-92a2-0a7364af4cb9","D05","LIRO","LIRO.AOS.littoral1",2017-08-28 14:30:00,"LIRO.IN.20170828","LIRO.IN.20170828",NA,NA,"20221122T184009Z","RELEASE-2023",2017-08-28 09:30:00,2023-04-17 09:30:00
"461","99cdf8d3-52d5-4888-ae72-fab330bd6a31","D05","LIRO","LIRO.AOS.buoy.c1",2017-08-28 15:12:00,"LIRO.C1.20170828","LIRO.C1.20170828",NA,NA,"20221122T184009Z","RELEASE-2023",2017-08-28 10:12:00,2023-04-17 10:12:00
"462","58a7f16b-a294-4471-a5dd-771d9c62bda4","D05","LIRO","LIRO.AOS.littoral2",2017-08-28 15:34:00,"LIRO.OT.20170828","LIRO.OT.20170828",NA,NA,"20221122T184009Z","RELEASE-2023",2017-08-28 10:34:00,2023-04-17 10:34:00
"463","c6fd9fec-6da6-46c3-a4db-664fd9fa2d8f","D05","LIRO","LIRO.AOS.littoral1",2017-10-02 14:50:00,"LIRO.IN.20171002","LIRO.IN.20171002",NA,NA,"20221122T174739Z","RELEASE-2023",2017-10-02 09:50:00,2023-04-17 09:50:00
"464","15b62cb6-3da0-4629-88fa-267d434635d0","D05","LIRO","LIRO.AOS.buoy.c1",2017-10-02 15:41:00,"LIRO.C0.20171002","LIRO.C0.20171002",NA,NA,"20221122T174739Z","RELEASE-2023",2017-10-02 10:41:00,2023-04-17 10:41:00
"465","8bbb5bc8-520a-4e01-8064-a45e2dcc2653","D05","LIRO","LIRO.AOS.littoral2",2017-10-02 16:00:00,"LIRO.OT.20171002","LIRO.OT.20171002",NA,NA,"20221122T174739Z","RELEASE-2023",2017-10-02 11:00:00,2023-04-17 11:00:00
"466","ed35f1eb-313c-4343-9eff-6d9e6521865a","D05","LIRO","LIRO.AOS.littoral1",2017-10-23 15:06:00,"LIRO.IN.20171023","LIRO.IN.20171023",NA,NA,"20221122T174739Z","RELEASE-2023",2017-10-23 10:06:00,2023-04-17 10:06:00
"467","35f25e8a-d708-426c-b5d0-4d66894f0fc2","D05","LIRO","LIRO.AOS.buoy.c1",2017-10-23 15:42:00,"LIRO.C1.20171023","LIRO.C1.20171023",NA,NA,"20221122T174739Z","RELEASE-2023",2017-10-23 10:42:00,2023-04-17 10:42:00
"468","d13a46a0-3476-4f12-b3bf-8d4e4bbec3c9","D05","LIRO","LIRO.AOS.littoral2",2017-10-23 16:11:00,"LIRO.OT.20171023","LIRO.OT.20171023",NA,NA,"20221122T174739Z","RELEASE-2023",2017-10-23 11:11:00,2023-04-17 11:11:00
"469","8287bcf4-7356-4cec-827b-569ab5780a79","D05","LIRO","LIRO.AOS.buoy.c0",2018-02-12 17:40:00,"LIRO.C0.20180212","LIRO.C0.20180212",NA,NA,"20221128T170250Z","RELEASE-2023",2018-02-12 11:40:00,2023-04-17 11:40:00
"470","4315de99-5345-4d92-9075-5f768c4dba1d","D05","LIRO","LIRO.AOS.buoy.c0",2018-03-06 18:01:00,"LIRO.C0.20180306","LIRO.C0.20180306",NA,NA,"20221128T184515Z","RELEASE-2023",2018-03-06 12:01:00,2023-04-17 12:01:00
"471","c55d7fae-4786-4b1a-b5d4-750beabd30ec","D05","LIRO","LIRO.AOS.buoy.c1",2018-05-14 15:16:00,"LIRO.C1.20180514","LIRO.C1.20180514",NA,NA,"20221128T181645Z","RELEASE-2023",2018-05-14 10:16:00,2023-04-17 10:16:00
"472","6380738b-036b-416f-8bfe-f46dce3b4508","D05","LIRO","LIRO.AOS.buoy.c2",2018-05-14 15:32:00,"LIRO.C2.20180514","LIRO.C2.20180514",NA,NA,"20221128T181645Z","RELEASE-2023",2018-05-14 10:32:00,2023-04-17 10:32:00
"473","eca32bf0-298f-440f-8d90-9471b5782333","D05","LIRO","LIRO.AOS.buoy.c2",2018-05-21 16:45:00,"LIRO.C2.20180521","LIRO.C2.20180521",NA,NA,"20221128T181645Z","RELEASE-2023",2018-05-21 11:45:00,2023-04-17 11:45:00
"474","8b634787-fe8d-463c-b142-5a62690548a3","D05","LIRO","LIRO.AOS.buoy.c1",2018-05-21 16:54:00,"LIRO.C1.20180521","LIRO.C1.20180521",NA,NA,"20221128T181645Z","RELEASE-2023",2018-05-21 11:54:00,2023-04-17 11:54:00
"475","b3d9f3e7-72c0-406f-97f4-51d94277a129","D05","LIRO","LIRO.AOS.buoy.c1",2018-06-04 16:08:00,"LIRO.C1.20180604","LIRO.C1.20180604",NA,NA,"20221128T183149Z","RELEASE-2023",2018-06-04 11:08:00,2023-04-17 11:08:00
"476","e56481f2-f15c-478a-ac7f-0c3d6361b8fa","D05","LIRO","LIRO.AOS.buoy.c2",2018-06-04 16:16:00,"LIRO.C2.20180604","LIRO.C2.20180604",NA,NA,"20221128T183149Z","RELEASE-2023",2018-06-04 11:16:00,2023-04-17 11:16:00
"477","9c8c57ed-f219-469a-a49c-9bac8b5dae5b","D05","LIRO","LIRO.AOS.buoy.c1",2018-07-02 13:47:00,"LIRO.C1.20180702","LIRO.C1.20180702",NA,NA,"20221128T165751Z","RELEASE-2023",2018-07-02 08:47:00,2023-04-17 08:47:00
"478","55ad2ed4-3bd5-41a8-852f-7dcf3754097a","D05","LIRO","LIRO.AOS.buoy.c2",2018-07-02 13:50:00,"LIRO.C2.20180702","LIRO.C2.20180702",NA,NA,"20221128T165751Z","RELEASE-2023",2018-07-02 08:50:00,2023-04-17 08:50:00
"479","4f3c7db5-1535-4982-b943-6fae1042667f","D05","LIRO","LIRO.AOS.buoy.c1",2018-08-06 15:45:00,"LIRO.C1.20180806","LIRO.C1.20180806",NA,NA,"20221128T171019Z","RELEASE-2023",2018-08-06 10:45:00,2023-04-17 10:45:00
"480","425cd24d-0649-440b-ad37-a048536953af","D05","LIRO","LIRO.AOS.buoy.c1",2018-09-04 15:01:00,"LIRO.C1.20180904","LIRO.C1.20180904",NA,NA,"20221128T183443Z","RELEASE-2023",2018-09-04 10:01:00,2023-04-17 10:01:00
"481","bbf15694-60c4-4479-8c2f-d5dcfe6a9d5b","D05","LIRO","LIRO.AOS.buoy.c1",2018-10-01 14:32:00,"LIRO.C1.20181001","LIRO.C1.20181001",NA,NA,"20221128T175517Z","RELEASE-2023",2018-10-01 09:32:00,2023-04-17 09:32:00
"482","a345e4aa-5d14-48cc-a232-55504e856ea6","D05","LIRO","LIRO.AOS.buoy.c0",2018-10-22 15:22:00,"LIRO.C0.20181022","LIRO.C0.20181022",NA,NA,"20221128T175517Z","RELEASE-2023",2018-10-22 10:22:00,2023-04-17 10:22:00
"483","e24e72e6-5d8e-4eb2-90c4-54ea15422d91","D05","LIRO","LIRO.AOS.buoy.c0",2018-11-05 15:33:00,"LIRO.C0.20181105","LIRO.C0.20181105",NA,NA,"20221128T191942Z","RELEASE-2023",2018-11-05 09:33:00,2023-04-17 09:33:00
"484","b3707a5a-ac42-46ff-bd58-7a893271db41","D05","LIRO","LIRO.AOS.buoy.c0",2019-01-22 17:16:00,"LIRO.C0.20190122","LIRO.C0.20190122",NA,NA,"20221128T190156Z","RELEASE-2023",2019-01-22 11:16:00,2023-04-17 11:16:00
"485","1cbcb7e9-b96f-40e4-8ecf-a71b1877fb18","D05","LIRO","LIRO.AOS.buoy.c0",2019-02-05 18:20:00,"LIRO.C0.20190205","LIRO.C0.20190205",NA,NA,"20221128T180355Z","RELEASE-2023",2019-02-05 12:20:00,2023-04-17 12:20:00
"486","075aa96c-1fe8-4fe4-9f87-b072fcf2bde0","D05","LIRO","LIRO.AOS.buoy.c0",2019-03-05 20:16:00,"LIRO.C0.20190305","LIRO.C0.20190305",NA,NA,"20221128T192018Z","RELEASE-2023",2019-03-05 14:16:00,2023-04-17 14:16:00
"487","28ed7dd1-147b-4075-9a25-8afb1d85b3d9","D05","LIRO","LIRO.AOS.buoy.c0",2019-04-30 16:10:00,"LIRO.C0.20190430","LIRO.C0.20190430",NA,NA,"20221128T181806Z","RELEASE-2023",2019-04-30 11:10:00,2023-04-17 11:10:00
"488","1fdefbfd-d106-48d9-b331-d4760bb597dc","D05","LIRO","LIRO.AOS.buoy.c1",2019-05-13 16:55:00,"LIRO.C1.20190513","LIRO.C1.20190513",NA,NA,"20221128T175210Z","RELEASE-2023",2019-05-13 11:55:00,2023-04-17 11:55:00
"489","4f3dc9d8-4f93-49a1-b988-26624b528bed","D05","LIRO","LIRO.AOS.buoy.c2",2019-05-13 17:06:00,"LIRO.C2.20190513","LIRO.C2.20190513",NA,NA,"20221128T175210Z","RELEASE-2023",2019-05-13 12:06:00,2023-04-17 12:06:00
"490","b5489f07-d7cf-4bd8-9faf-cf882205ad80","D05","LIRO","LIRO.AOS.buoy.c1",2019-06-03 15:38:00,"LIRO.C1.20190603","LIRO.C1.20190603.2",NA,NA,"20221128T171053Z","RELEASE-2023",2019-06-03 10:38:00,2023-04-17 10:38:00
"491","767f602c-6aa2-4eb0-9e82-1854afbe98f0","D05","LIRO","LIRO.AOS.buoy.c1",2019-06-03 15:38:00,"LIRO.C1.20190603","LIRO.C1.20190603.3",NA,NA,"20221128T171053Z","RELEASE-2023",2019-06-03 10:38:00,2023-04-17 10:38:00
"492","c5e3a281-1452-41db-8363-6960c7329c82","D05","LIRO","LIRO.AOS.buoy.c1",2019-06-03 15:38:00,"LIRO.C1.20190603","LIRO.C1.20190603",NA,NA,"20221128T171053Z","RELEASE-2023",2019-06-03 10:38:00,2023-04-17 10:38:00
"493","f6f7a00f-e398-43ae-9ee3-88f0ded0e0dd","D05","LIRO","LIRO.AOS.buoy.c1",2019-07-01 15:09:00,"LIRO.C1.20190701","LIRO.C1.20190701",NA,NA,"20221128T184720Z","RELEASE-2023",2019-07-01 10:09:00,2023-04-17 10:09:00
"494","a13df174-f47d-4b7d-b25d-2bfd13b8bd23","D05","LIRO","LIRO.AOS.buoy.c1",2019-07-01 15:09:00,"LIRO.C1.20190701","LIRO.C1.20190701.2",NA,NA,"20221128T184720Z","RELEASE-2023",2019-07-01 10:09:00,2023-04-17 10:09:00
"495","cab6328d-0fea-48b5-9dd7-b6fd6989c308","D05","LIRO","LIRO.AOS.buoy.c1",2019-07-01 15:09:00,"LIRO.C1.20190701","LIRO.C1.20190701.3",NA,NA,"20221128T184720Z","RELEASE-2023",2019-07-01 10:09:00,2023-04-17 10:09:00
"496","3ec3eddc-87e7-4fbd-a52a-30076882f7eb","D05","LIRO","LIRO.AOS.buoy.c2",2019-07-01 15:35:00,"LIRO.C2.20190701","LIRO.C2.20190701",NA,NA,"20221128T184720Z","RELEASE-2023",2019-07-01 10:35:00,2023-04-17 10:35:00
"497","5e7ae6bf-7e7a-43fa-8a56-e1d223937044","D05","LIRO","LIRO.AOS.buoy.c2",2019-07-01 15:35:00,"LIRO.C2.20190701","LIRO.C2.20190701.3",NA,NA,"20221128T184720Z","RELEASE-2023",2019-07-01 10:35:00,2023-04-17 10:35:00
"498","701be987-bfd8-4300-8a3d-a952b5fa2058","D05","LIRO","LIRO.AOS.buoy.c2",2019-07-01 15:35:00,"LIRO.C2.20190701","LIRO.C2.20190701.2",NA,NA,"20221128T184720Z","RELEASE-2023",2019-07-01 10:35:00,2023-04-17 10:35:00
"499","1882c395-40c5-40d9-99f4-a213b628631d","D05","LIRO","LIRO.AOS.buoy.c1",2019-08-05 15:15:00,"LIRO.C1.20190805","LIRO.C1.20190805",NA,NA,"20221128T173746Z","RELEASE-2023",2019-08-05 10:15:00,2023-04-17 10:15:00
"500","fab37aa5-be5a-43d7-9fd4-dacbd09a0864","D05","LIRO","LIRO.AOS.buoy.c1",2019-08-05 15:15:00,"LIRO.C1.20190805","LIRO.C1.20190805.2",NA,NA,"20221128T173746Z","RELEASE-2023",2019-08-05 10:15:00,2023-04-17 10:15:00
"501","6a040540-9f1d-4b24-9feb-b3420cc75bf9","D05","LIRO","LIRO.AOS.buoy.c1",2019-08-05 15:15:00,"LIRO.C1.20190805","LIRO.C1.20190805.3",NA,NA,"20221128T173746Z","RELEASE-2023",2019-08-05 10:15:00,2023-04-17 10:15:00
"502","a75448ea-28fc-4259-b2bc-77b6a4cd6899","D05","LIRO","LIRO.AOS.buoy.c1",2019-09-04 14:42:00,"LIRO.C1.20190904","LIRO.C1.20190904.3",NA,NA,"20221128T163535Z","RELEASE-2023",2019-09-04 09:42:00,2023-04-17 09:42:00
"503","1416abcf-b4d1-4f3e-8129-8233f12fc34c","D05","LIRO","LIRO.AOS.buoy.c1",2019-09-04 14:42:00,"LIRO.C1.20190904","LIRO.C1.20190904",NA,NA,"20221128T163535Z","RELEASE-2023",2019-09-04 09:42:00,2023-04-17 09:42:00
"504","b22cfb3e-5cf7-46f2-89bb-5d86ad04c4c8","D05","LIRO","LIRO.AOS.buoy.c1",2019-09-04 14:42:00,"LIRO.C1.20190904","LIRO.C1.20190904.2",NA,NA,"20221128T163535Z","RELEASE-2023",2019-09-04 09:42:00,2023-04-17 09:42:00
"505","5781af48-1e86-48e3-8994-809c737c23f5","D05","LIRO","LIRO.AOS.buoy.c1",2019-09-30 15:43:00,"LIRO.C1.20190930","LIRO.C1.20190930",NA,NA,"20221128T163535Z","RELEASE-2023",2019-09-30 10:43:00,2023-04-17 10:43:00
"506","7d5131ab-0c8d-4aa4-8e96-826adeaac7c5","D05","LIRO","LIRO.AOS.buoy.c1",2019-10-23 03:16:00,"LIRO.C1.20191022","LIRO.C1.20191022",NA,NA,"20221128T183153Z","RELEASE-2023",2019-10-22 22:16:00,2023-04-17 22:16:00
"507","60d29d4b-ebd3-4fbc-983d-c25ea2ce50b7","D05","LIRO","LIRO.AOS.buoy.c1",2019-10-23 03:16:00,"LIRO.C1.20191022","LIRO.C1.20191022.2",NA,NA,"20221128T183153Z","RELEASE-2023",2019-10-22 22:16:00,2023-04-17 22:16:00
"508","a5877709-f450-4bbf-98fd-e4cb64deab4c","D05","LIRO","LIRO.AOS.buoy.c1",2019-10-23 03:16:00,"LIRO.C1.20191022","LIRO.C1.20191022.3",NA,NA,"20221128T183153Z","RELEASE-2023",2019-10-22 22:16:00,2023-04-17 22:16:00
"509","7519d112-4092-4c1e-b5ab-f519ef92315b","D05","LIRO","LIRO.AOS.buoy.c0",2019-11-04 16:19:00,"LIRO.C0.20191104","LIRO.C0.20191104",NA,NA,"20221128T162710Z","RELEASE-2023",2019-11-04 10:19:00,2023-04-17 10:19:00
"510","bfc6b602-8449-4c3e-9704-7dde34ee72fd","D05","LIRO","LIRO.AOS.buoy.c0",2020-01-21 19:40:00,"LIRO.C0.20200121","LIRO.C0.20200121",NA,NA,"20221128T221122Z","RELEASE-2023",2020-01-21 13:40:00,2023-04-17 13:40:00
"511","ef6561c5-b941-44b9-8a04-be52abadae53","D05","LIRO","LIRO.AOS.buoy.c0",2020-02-04 19:35:00,"LIRO.C0.20200204","LIRO.C0.20200204",NA,NA,"20221128T204853Z","RELEASE-2023",2020-02-04 13:35:00,2023-04-17 13:35:00
"512","10b53c9b-b391-4adb-9b50-bd48793eac14","D05","LIRO","LIRO.AOS.buoy.c0",2020-03-03 19:05:00,"LIRO.C0.20200303","LIRO.C0.20200303",NA,NA,"20221128T203235Z","RELEASE-2023",2020-03-03 13:05:00,2023-04-17 13:05:00
"513","6e1a4d20-4bf7-475a-a069-49c99547164f","D05","LIRO","LIRO.AOS.buoy.c1",2020-06-29 16:03:00,"LIRO.C1.20200629","LIRO.C1.20200629.3",NA,NA,"20221128T211056Z","RELEASE-2023",2020-06-29 11:03:00,2023-04-17 11:03:00
"514","638e0a11-cd20-44c3-98c1-c2a5c77a390f","D05","LIRO","LIRO.AOS.buoy.c1",2020-06-29 16:03:00,"LIRO.C1.20200629","LIRO.C1.20200629",NA,NA,"20221128T211056Z","RELEASE-2023",2020-06-29 11:03:00,2023-04-17 11:03:00
"515","af5098f3-1ede-4ae9-87f1-ec070bad3db1","D05","LIRO","LIRO.AOS.buoy.c1",2020-06-29 16:03:00,"LIRO.C1.20200629","LIRO.C1.20200629.2",NA,NA,"20221128T211056Z","RELEASE-2023",2020-06-29 11:03:00,2023-04-17 11:03:00
"516","6b3cbe49-7774-4a2a-8ad4-20ab42e58bdf","D05","LIRO","LIRO.AOS.buoy.c1",2020-08-03 15:39:00,"LIRO.C1.20200803","LIRO.C1.20200803",NA,NA,"20221128T213827Z","RELEASE-2023",2020-08-03 10:39:00,2023-04-17 10:39:00
"517","51cfade9-4337-4899-80ab-457c88742d9c","D05","LIRO","LIRO.AOS.buoy.c1",2020-08-03 15:39:00,"LIRO.C1.20200803","LIRO.C1.20200803.2",NA,NA,"20221128T213827Z","RELEASE-2023",2020-08-03 10:39:00,2023-04-17 10:39:00
"518","fcc91575-2996-4d8b-b4f0-af3820649234","D05","LIRO","LIRO.AOS.buoy.c1",2020-08-03 15:39:00,"LIRO.C1.20200803","LIRO.C1.20200803.3",NA,NA,"20221128T213827Z","RELEASE-2023",2020-08-03 10:39:00,2023-04-17 10:39:00
"519","9b1f4504-af42-4cf2-9440-72feab61525c","D05","LIRO","LIRO.AOS.buoy.c1",2020-09-08 15:32:00,"LIRO.C1.20200908","LIRO.C1.20200908",NA,NA,"20221128T210829Z","RELEASE-2023",2020-09-08 10:32:00,2023-04-17 10:32:00
"520","3027055a-f80c-4e95-aa17-de740e9d22c0","D05","LIRO","LIRO.AOS.buoy.c1",2020-10-05 15:42:00,"LIRO.C1.20201005","LIRO.C1.20201005.2",NA,NA,"20221128T203211Z","RELEASE-2023",2020-10-05 10:42:00,2023-04-17 10:42:00
"521","4bbeb4bb-75f5-4d35-a0f5-00c8873756cb","D05","LIRO","LIRO.AOS.buoy.c1",2020-10-05 15:42:00,"LIRO.C1.20201005","LIRO.C1.20201005",NA,NA,"20221128T203211Z","RELEASE-2023",2020-10-05 10:42:00,2023-04-17 10:42:00
"522","bb4bba58-2322-4aa4-a765-2e249270873a","D05","LIRO","LIRO.AOS.buoy.c1",2020-10-05 15:42:00,"LIRO.C1.20201005","LIRO.C1.20201005.3",NA,NA,"20221128T203211Z","RELEASE-2023",2020-10-05 10:42:00,2023-04-17 10:42:00
"523","743288e0-7bc8-49d9-8ff6-3c9befce6b39","D05","LIRO","LIRO.AOS.buoy.c0",2020-10-27 18:58:00,"LIRO.C0.20201027","LIRO.C0.20201027",NA,NA,"20221128T203211Z","RELEASE-2023",2020-10-27 13:58:00,2023-04-17 13:58:00
"524","de7dbfeb-a378-4266-829b-970eaf5bba06","D05","LIRO","LIRO.AOS.buoy.c0",2021-02-02 19:25:00,"LIRO.C0.20210202","LIRO.C0.20210202",NA,NA,"20221129T220335Z","RELEASE-2023",2021-02-02 13:25:00,2023-04-17 13:25:00
"525","f0c79ad7-d138-46aa-b162-6fe0bb602ddd","D05","LIRO","LIRO.AOS.buoy.c0",2021-03-02 19:05:00,"LIRO.C0.20210302","LIRO.C0.20210302",NA,NA,"20221129T221450Z","RELEASE-2023",2021-03-02 13:05:00,2023-04-17 13:05:00
"526","93584fc6-b820-4d40-a072-388d4a24ae6c","D05","LIRO","LIRO.AOS.buoy.c1",2021-04-19 16:46:00,"LIRO.C1.20210419","LIRO.C1.20210419",NA,NA,"20221129T233543Z","RELEASE-2023",2021-04-19 11:46:00,2023-04-17 11:46:00
"527","35617ed8-42b1-41aa-adca-04b9f9c39a37","D05","LIRO","LIRO.AOS.buoy.c2",2021-04-19 16:51:00,"LIRO.C2.20210419","LIRO.C2.20210419",NA,NA,"20221129T233543Z","RELEASE-2023",2021-04-19 11:51:00,2023-04-17 11:51:00
"528","c6532e2a-34f2-490f-87b2-18f6683780fe","D05","LIRO","LIRO.AOS.buoy.c1",2021-05-11 18:02:00,"LIRO.C1.20210511","LIRO.C1.20210511",NA,NA,"20221129T233641Z","RELEASE-2023",2021-05-11 13:02:00,2023-04-17 13:02:00
"529","afcf1960-f9cc-4f3a-a79b-39069adb4d1e","D05","LIRO","LIRO.AOS.buoy.c2",2021-05-11 18:12:00,"LIRO.C2.20210511","LIRO.C2.20210511",NA,NA,"20221129T233641Z","RELEASE-2023",2021-05-11 13:12:00,2023-04-17 13:12:00
"530","b40e802e-9e85-4e67-ae24-f8b96de9c7ae","D05","LIRO","LIRO.AOS.buoy.c1",2021-06-02 16:30:00,"LIRO.C1.20210602","LIRO.C1.20210602",NA,NA,"20221130T000415Z","RELEASE-2023",2021-06-02 11:30:00,2023-04-17 11:30:00
"531","64bb706d-9e03-42cb-9f96-11438d47ef85","D05","LIRO","LIRO.AOS.buoy.c1",2021-07-12 15:44:00,"LIRO.C1.20210712","LIRO.C1.20210712.2",NA,NA,"20221130T001711Z","RELEASE-2023",2021-07-12 10:44:00,2023-04-17 10:44:00
"532","1db4a6c5-cf6e-4de8-94f5-c89ca7b08211","D05","LIRO","LIRO.AOS.buoy.c1",2021-07-12 15:44:00,"LIRO.C1.20210712","LIRO.C1.20210712.3",NA,NA,"20221130T001711Z","RELEASE-2023",2021-07-12 10:44:00,2023-04-17 10:44:00
"533","ea38e987-7064-4c90-888d-d84a2b6c0979","D05","LIRO","LIRO.AOS.buoy.c1",2021-07-12 15:44:00,"LIRO.C1.20210712","LIRO.C1.20210712",NA,NA,"20221130T001711Z","RELEASE-2023",2021-07-12 10:44:00,2023-04-17 10:44:00
"534","fb799907-d511-4053-b785-27ccc40f8651","D05","LIRO","LIRO.AOS.buoy.c1",2021-08-02 17:01:00,"LIRO.C1.20210802","LIRO.C1.20210802",NA,NA,"20221129T212900Z","RELEASE-2023",2021-08-02 12:01:00,2023-04-17 12:01:00
"535","1e1545f2-5ce9-411b-9076-9af8f21a1f8c","D05","LIRO","LIRO.AOS.buoy.c1",2021-08-02 17:01:00,"LIRO.C1.20210802","LIRO.C1.20210802.3",NA,NA,"20221129T212900Z","RELEASE-2023",2021-08-02 12:01:00,2023-04-17 12:01:00
"536","4f84cb30-8f38-4c2e-99ca-58af3850cc32","D05","LIRO","LIRO.AOS.buoy.c1",2021-08-02 17:01:00,"LIRO.C1.20210802","LIRO.C1.20210802.2",NA,NA,"20221129T212900Z","RELEASE-2023",2021-08-02 12:01:00,2023-04-17 12:01:00
"537","f16b0447-a138-421b-946f-f37aff753157","D05","LIRO","LIRO.AOS.buoy.c1",2021-09-13 17:24:00,"LIRO.C1.20210913","LIRO.C1.20210913",NA,NA,"20221129T221710Z","RELEASE-2023",2021-09-13 12:24:00,2023-04-17 12:24:00
