Serial Number:20725838 --,,,,,,
,,,,,,
"Date Time, GMT -0400","Temp, (*F)",Button Down,Button Up,Host Connect,Stopped,EOF
6/3/2022 14:31,72.15, , , , , 
6/3/2022 14:31,72.15, , , , , 
6/3/2022 14:31,72.23, , , , , 
6/3/2022 14:31,72.23, , , , , 
6/3/2022 14:31,72.23, , , , , 
6/3/2022 14:31,72.3, , , , , 
6/3/2022 14:31,72.23, , , , , 
6/3/2022 14:31,72.15, , , , , 
6/3/2022 14:31,72.23, , , , , 
6/3/2022 14:31,72.15, , , , , 
6/3/2022 14:31,72.23, , , , , 
6/3/2022 14:31,72.23, , , , , 
6/3/2022 14:31,72.23, , , , , 
6/3/2022 14:31,72.23, , , , , 
6/3/2022 14:32,72.15, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.15, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.15, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.3, , , , , 
6/3/2022 14:32,72.15, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.3, , , , , 
6/3/2022 14:32,72.3, , , , , 
6/3/2022 14:32,72.15, , , , , 
6/3/2022 14:32,72.3, , , , , 
6/3/2022 14:32,72.15, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.3, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.15, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.38, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.15, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.15, , , , , 
6/3/2022 14:32,72.15, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.3, , , , , 
6/3/2022 14:32,72.3, , , , , 
6/3/2022 14:32,72.15, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:32,72.3, , , , , 
6/3/2022 14:32,72.3, , , , , 
6/3/2022 14:32,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.3, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.15, , , , , 
6/3/2022 14:33,72.15, , , , , 
6/3/2022 14:33,72.15, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.3, , , , , 
6/3/2022 14:33,72.3, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.15, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.15, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.3, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.15, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.15, , , , , 
6/3/2022 14:33,72.15, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.23, , , , , 
6/3/2022 14:33,72.3, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.3, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.3, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:34,72.23, , , , , 
6/3/2022 14:34,72.15, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.3, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.3, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.3, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.07, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.3, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.3, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.15, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.23, , , , , 
6/3/2022 14:35,72.3, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.3, , , , , 
6/3/2022 14:36,72.07, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.3, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.23, , , , , 
6/3/2022 14:36,72.15, , , , , 
6/3/2022 14:37,72.15, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.3, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.15, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.15, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.15, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.15, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.3, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.15, , , , , 
6/3/2022 14:37,72.15, , , , , 
6/3/2022 14:37,72.15, , , , , 
6/3/2022 14:37,72.15, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.15, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.3, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.15, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.15, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.15, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.3, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.3, , , , , 
6/3/2022 14:37,72.3, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:37,72.23, , , , , 
6/3/2022 14:38,72.15, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.3, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.15, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.15, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.15, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.3, , , , , 
6/3/2022 14:38,72.3, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.15, , , , , 
6/3/2022 14:38,72.3, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.3, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.15, , , , , 
6/3/2022 14:38,72.3, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.15, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.3, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.3, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.15, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.15, , , , , 
6/3/2022 14:38,72.15, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.15, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.3, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.3, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.3, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.15, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:38,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.3, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.3, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.3, , , , , 
6/3/2022 14:39,72.3, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.3, , , , , 
6/3/2022 14:39,72.3, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.3, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.3, , , , , 
6/3/2022 14:39,72.15, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:39,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.15, , , , , 
6/3/2022 14:40,72.3, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.3, , , , , 
6/3/2022 14:40,72.3, , , , , 
6/3/2022 14:40,72.3, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.15, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.15, , , , , 
6/3/2022 14:40,72.3, , , , , 
6/3/2022 14:40,72.15, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.3, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.3, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.15, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.3, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.15, , , , , 
6/3/2022 14:40,72.15, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.3, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.3, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.15, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.3, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:40,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.15, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.3, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.15, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.15, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.15, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.3, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.15, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.3, , , , , 
6/3/2022 14:41,72.3, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.15, , , , , 
6/3/2022 14:41,72.15, , , , , 
6/3/2022 14:41,72.3, , , , , 
6/3/2022 14:41,72.15, , , , , 
6/3/2022 14:41,72.15, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.3, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.15, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.15, , , , , 
6/3/2022 14:41,72.15, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.15, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:41,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.3, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.15, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.3, , , , , 
6/3/2022 14:42,72.15, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.15, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.15, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.15, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.3, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.3, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.3, , , , , 
6/3/2022 14:42,72.15, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
6/3/2022 14:42,72.23, , , , , 
