Serial Number:	20725838 --

Date Time, GMT -0400	Temp, (*F)	Button Down	Button Up	Host Connect	Stopped	EOF	
2022-06-03 15:11:01	84.12	 	 	 	 	 	
2022-06-03 15:11:02	84.12	 	 	 	 	 	
2022-06-03 15:11:03	84.04	 	 	 	 	 	
2022-06-03 15:11:04	84.04	 	 	 	 	 	
2022-06-03 15:11:05	84.12	 	 	 	 	 	
2022-06-03 15:11:06	84.04	 	 	 	 	 	
2022-06-03 15:11:07	84.04	 	 	 	 	 	
2022-06-03 15:11:08	84.04	 	 	 	 	 	
2022-06-03 15:11:09	84.04	 	 	 	 	 	
2022-06-03 15:11:10	84.04	 	 	 	 	 	
2022-06-03 15:11:11	84.04	 	 	 	 	 	
2022-06-03 15:11:12	84.12	 	 	 	 	 	
2022-06-03 15:11:13	84.04	 	 	 	 	 	
2022-06-03 15:11:14	84.04	 	 	 	 	 	
2022-06-03 15:11:15	84.04	 	 	 	 	 	
2022-06-03 15:11:16	84.04	 	 	 	 	 	
2022-06-03 15:11:17	84.04	 	 	 	 	 	
2022-06-03 15:11:18	84.04	 	 	 	 	 	
2022-06-03 15:11:19	84.04	 	 	 	 	 	
2022-06-03 15:11:20	84.04	 	 	 	 	 	
2022-06-03 15:11:21	84.04	 	 	 	 	 	
2022-06-03 15:11:22	84.04	 	 	 	 	 	
2022-06-03 15:11:23	84.04	 	 	 	 	 	
2022-06-03 15:11:24	84.04	 	 	 	 	 	
2022-06-03 15:11:25	84.04	 	 	 	 	 	
2022-06-03 15:11:26	84.04	 	 	 	 	 	
2022-06-03 15:11:27	84.12	 	 	 	 	 	
2022-06-03 15:11:28	84.04	 	 	 	 	 	
2022-06-03 15:11:29	84.04	 	 	 	 	 	
2022-06-03 15:11:30	84.04	 	 	 	 	 	
2022-06-03 15:11:31	84.12	 	 	 	 	 	
2022-06-03 15:11:32	83.96	 	 	 	 	 	
2022-06-03 15:11:33	83.96	 	 	 	 	 	
2022-06-03 15:11:34	84.12	 	 	 	 	 	
2022-06-03 15:11:35	84.04	 	 	 	 	 	
2022-06-03 15:11:36	84.04	 	 	 	 	 	
2022-06-03 15:11:37	84.04	 	 	 	 	 	
2022-06-03 15:11:38	84.04	 	 	 	 	 	
2022-06-03 15:11:39	84.04	 	 	 	 	 	
2022-06-03 15:11:40	84.04	 	 	 	 	 	
2022-06-03 15:11:41	84.12	 	 	 	 	 	
2022-06-03 15:11:42	84.12	 	 	 	 	 	
2022-06-03 15:11:43	84.12	 	 	 	 	 	
2022-06-03 15:11:44	84.12	 	 	 	 	 	
2022-06-03 15:11:45	84.04	 	 	 	 	 	
2022-06-03 15:11:46	84.04	 	 	 	 	 	
2022-06-03 15:11:47	84.04	 	 	 	 	 	
2022-06-03 15:11:48	84.04	 	 	 	 	 	
2022-06-03 15:11:49	84.12	 	 	 	 	 	
2022-06-03 15:11:50	84.12	 	 	 	 	 	
2022-06-03 15:11:51	84.04	 	 	 	 	 	
2022-06-03 15:11:52	84.04	 	 	 	 	 	
2022-06-03 15:11:53	84.04	 	 	 	 	 	
2022-06-03 15:11:54	84.12	 	 	 	 	 	
2022-06-03 15:11:55	84.12	 	 	 	 	 	
2022-06-03 15:11:56	84.04	 	 	 	 	 	
2022-06-03 15:11:57	84.04	 	 	 	 	 	
2022-06-03 15:11:58	84.04	 	 	 	 	 	
2022-06-03 15:11:59	84.04	 	 	 	 	 	
2022-06-03 15:12:00	84.04	 	 	 	 	 	
2022-06-03 15:12:01	84.12	 	 	 	 	 	
2022-06-03 15:12:02	84.12	 	 	 	 	 	
2022-06-03 15:12:03	84.04	 	 	 	 	 	
2022-06-03 15:12:04	84.04	 	 	 	 	 	
2022-06-03 15:12:05	84.04	 	 	 	 	 	
2022-06-03 15:12:06	84.12	 	 	 	 	 	
2022-06-03 15:12:07	84.12	 	 	 	 	 	
2022-06-03 15:12:08	84.04	 	 	 	 	 	
2022-06-03 15:12:09	84.04	 	 	 	 	 	
2022-06-03 15:12:10	84.12	 	 	 	 	 	
2022-06-03 15:12:11	84.04	 	 	 	 	 	
2022-06-03 15:12:12	84.12	 	 	 	 	 	
2022-06-03 15:12:13	84.12	 	 	 	 	 	
2022-06-03 15:12:14	84.12	 	 	 	 	 	
2022-06-03 15:12:15	84.12	 	 	 	 	 	
2022-06-03 15:12:16	84.20	 	 	 	 	 	
2022-06-03 15:12:17	84.20	 	 	 	 	 	
2022-06-03 15:12:18	84.12	 	 	 	 	 	
2022-06-03 15:12:19	84.12	 	 	 	 	 	
2022-06-03 15:12:20	84.20	 	 	 	 	 	
2022-06-03 15:12:21	84.20	 	 	 	 	 	
2022-06-03 15:12:22	84.20	 	 	 	 	 	
2022-06-03 15:12:23	84.20	 	 	 	 	 	
2022-06-03 15:12:24	84.20	 	 	 	 	 	
2022-06-03 15:12:25	84.12	 	 	 	 	 	
2022-06-03 15:12:26	84.20	 	 	 	 	 	
2022-06-03 15:12:27	84.20	 	 	 	 	 	
2022-06-03 15:12:28	84.27	 	 	 	 	 	
2022-06-03 15:12:29	84.20	 	 	 	 	 	
2022-06-03 15:12:30	84.20	 	 	 	 	 	
2022-06-03 15:12:31	84.20	 	 	 	 	 	
2022-06-03 15:12:32	84.27	 	 	 	 	 	
2022-06-03 15:12:33	84.27	 	 	 	 	 	
2022-06-03 15:12:34	84.35	 	 	 	 	 	
2022-06-03 15:12:35	84.27	 	 	 	 	 	
2022-06-03 15:12:36	84.27	 	 	 	 	 	
2022-06-03 15:12:37	84.35	 	 	 	 	 	
2022-06-03 15:12:38	84.20	 	 	 	 	 	
2022-06-03 15:12:39	84.27	 	 	 	 	 	
2022-06-03 15:12:40	84.27	 	 	 	 	 	
2022-06-03 15:12:41	84.20	 	 	 	 	 	
2022-06-03 15:12:42	84.27	 	 	 	 	 	
2022-06-03 15:12:43	84.27	 	 	 	 	 	
2022-06-03 15:12:44	84.35	 	 	 	 	 	
2022-06-03 15:12:45	84.27	 	 	 	 	 	
2022-06-03 15:12:46	84.35	 	 	 	 	 	
2022-06-03 15:12:47	84.35	 	 	 	 	 	
2022-06-03 15:12:48	84.35	 	 	 	 	 	
2022-06-03 15:12:49	84.27	 	 	 	 	 	
2022-06-03 15:12:50	84.35	 	 	 	 	 	
2022-06-03 15:12:51	84.35	 	 	 	 	 	
2022-06-03 15:12:52	84.35	 	 	 	 	 	
2022-06-03 15:12:53	84.43	 	 	 	 	 	
2022-06-03 15:12:54	84.35	 	 	 	 	 	
2022-06-03 15:12:55	84.43	 	 	 	 	 	
2022-06-03 15:12:56	84.35	 	 	 	 	 	
2022-06-03 15:12:57	84.35	 	 	 	 	 	
2022-06-03 15:12:58	84.35	 	 	 	 	 	
2022-06-03 15:12:59	84.43	 	 	 	 	 	
2022-06-03 15:13:00	84.43	 	 	 	 	 	
2022-06-03 15:13:01	84.43	 	 	 	 	 	
2022-06-03 15:13:02	84.43	 	 	 	 	 	
2022-06-03 15:13:03	84.35	 	 	 	 	 	
2022-06-03 15:13:04	84.43	 	 	 	 	 	
2022-06-03 15:13:05	84.43	 	 	 	 	 	
2022-06-03 15:13:06	84.43	 	 	 	 	 	
2022-06-03 15:13:07	84.43	 	 	 	 	 	
2022-06-03 15:13:08	84.35	 	 	 	 	 	
2022-06-03 15:13:09	84.43	 	 	 	 	 	
2022-06-03 15:13:10	84.43	 	 	 	 	 	
2022-06-03 15:13:11	84.43	 	 	 	 	 	
2022-06-03 15:13:12	84.51	 	 	 	 	 	
2022-06-03 15:13:13	84.43	 	 	 	 	 	
2022-06-03 15:13:14	84.43	 	 	 	 	 	
2022-06-03 15:13:15	84.51	 	 	 	 	 	
2022-06-03 15:13:16	84.43	 	 	 	 	 	
2022-06-03 15:13:17	84.51	 	 	 	 	 	
2022-06-03 15:13:18	84.51	 	 	 	 	 	
2022-06-03 15:13:19	84.51	 	 	 	 	 	
2022-06-03 15:13:20	84.43	 	 	 	 	 	
2022-06-03 15:13:21	84.43	 	 	 	 	 	
2022-06-03 15:13:22	84.51	 	 	 	 	 	
2022-06-03 15:13:23	84.43	 	 	 	 	 	
2022-06-03 15:13:24	84.51	 	 	 	 	 	
2022-06-03 15:13:25	84.51	 	 	 	 	 	
2022-06-03 15:13:26	84.51	 	 	 	 	 	
2022-06-03 15:13:27	84.51	 	 	 	 	 	
2022-06-03 15:13:28	84.51	 	 	 	 	 	
2022-06-03 15:13:29	84.58	 	 	 	 	 	
2022-06-03 15:13:30	84.51	 	 	 	 	 	
2022-06-03 15:13:31	84.58	 	 	 	 	 	
2022-06-03 15:13:32	84.51	 	 	 	 	 	
2022-06-03 15:13:33	84.58	 	 	 	 	 	
2022-06-03 15:13:34	84.51	 	 	 	 	 	
2022-06-03 15:13:35	84.58	 	 	 	 	 	
2022-06-03 15:13:36	84.51	 	 	 	 	 	
2022-06-03 15:13:37	84.51	 	 	 	 	 	
2022-06-03 15:13:38	84.58	 	 	 	 	 	
2022-06-03 15:13:39	84.51	 	 	 	 	 	
2022-06-03 15:13:40	84.58	 	 	 	 	 	
2022-06-03 15:13:41	84.66	 	 	 	 	 	
2022-06-03 15:13:42	84.58	 	 	 	 	 	
2022-06-03 15:13:43	84.58	 	 	 	 	 	
2022-06-03 15:13:44	84.51	 	 	 	 	 	
2022-06-03 15:13:45	84.51	 	 	 	 	 	
2022-06-03 15:13:46	84.51	 	 	 	 	 	
2022-06-03 15:13:47	84.58	 	 	 	 	 	
2022-06-03 15:13:48	84.58	 	 	 	 	 	
2022-06-03 15:13:49	84.58	 	 	 	 	 	
2022-06-03 15:13:50	84.58	 	 	 	 	 	
2022-06-03 15:13:51	84.58	 	 	 	 	 	
2022-06-03 15:13:52	84.58	 	 	 	 	 	
2022-06-03 15:13:53	84.58	 	 	 	 	 	
2022-06-03 15:13:54	84.58	 	 	 	 	 	
2022-06-03 15:13:55	84.58	 	 	 	 	 	
2022-06-03 15:13:56	84.74	 	 	 	 	 	
2022-06-03 15:13:57	84.66	 	 	 	 	 	
2022-06-03 15:13:58	84.66	 	 	 	 	 	
2022-06-03 15:13:59	84.58	 	 	 	 	 	
2022-06-03 15:14:00	84.66	 	 	 	 	 	
2022-06-03 15:14:01	84.66	 	 	 	 	 	
2022-06-03 15:14:02	84.66	 	 	 	 	 	
2022-06-03 15:14:03	84.66	 	 	 	 	 	
2022-06-03 15:14:04	84.66	 	 	 	 	 	
2022-06-03 15:14:05	84.66	 	 	 	 	 	
2022-06-03 15:14:06	84.66	 	 	 	 	 	
2022-06-03 15:14:07	84.66	 	 	 	 	 	
2022-06-03 15:14:08	84.66	 	 	 	 	 	
2022-06-03 15:14:09	84.66	 	 	 	 	 	
2022-06-03 15:14:10	84.66	 	 	 	 	 	
2022-06-03 15:14:11	84.66	 	 	 	 	 	
2022-06-03 15:14:12	84.66	 	 	 	 	 	
2022-06-03 15:14:13	84.74	 	 	 	 	 	
2022-06-03 15:14:14	84.66	 	 	 	 	 	
2022-06-03 15:14:15	84.66	 	 	 	 	 	
2022-06-03 15:14:16	84.66	 	 	 	 	 	
2022-06-03 15:14:17	84.66	 	 	 	 	 	
2022-06-03 15:14:18	84.66	 	 	 	 	 	
2022-06-03 15:14:19	84.74	 	 	 	 	 	
2022-06-03 15:14:20	84.66	 	 	 	 	 	
2022-06-03 15:14:21	84.66	 	 	 	 	 	
2022-06-03 15:14:22	84.74	 	 	 	 	 	
2022-06-03 15:14:23	84.66	 	 	 	 	 	
2022-06-03 15:14:24	84.66	 	 	 	 	 	
2022-06-03 15:14:25	84.66	 	 	 	 	 	
2022-06-03 15:14:26	84.74	 	 	 	 	 	
2022-06-03 15:14:27	84.74	 	 	 	 	 	
2022-06-03 15:14:28	84.74	 	 	 	 	 	
2022-06-03 15:14:29	84.74	 	 	 	 	 	
2022-06-03 15:14:30	84.74	 	 	 	 	 	
2022-06-03 15:14:31	84.74	 	 	 	 	 	
2022-06-03 15:14:32	84.66	 	 	 	 	 	
2022-06-03 15:14:33	84.74	 	 	 	 	 	
2022-06-03 15:14:34	84.74	 	 	 	 	 	
2022-06-03 15:14:35	84.74	 	 	 	 	 	
2022-06-03 15:14:36	84.74	 	 	 	 	 	
2022-06-03 15:14:37	84.74	 	 	 	 	 	
2022-06-03 15:14:38	84.74	 	 	 	 	 	
2022-06-03 15:14:39	84.74	 	 	 	 	 	
2022-06-03 15:14:40	84.74	 	 	 	 	 	
2022-06-03 15:14:41	84.74	 	 	 	 	 	
2022-06-03 15:14:42	84.74	 	 	 	 	 	
2022-06-03 15:14:43	84.74	 	 	 	 	 	
2022-06-03 15:14:44	84.74	 	 	 	 	 	
2022-06-03 15:14:45	84.81	 	 	 	 	 	
2022-06-03 15:14:46	84.81	 	 	 	 	 	
2022-06-03 15:14:47	84.81	 	 	 	 	 	
2022-06-03 15:14:48	84.81	 	 	 	 	 	
2022-06-03 15:14:49	84.89	 	 	 	 	 	
2022-06-03 15:14:50	84.81	 	 	 	 	 	
2022-06-03 15:14:51	84.81	 	 	 	 	 	
2022-06-03 15:14:52	84.81	 	 	 	 	 	
2022-06-03 15:14:53	84.81	 	 	 	 	 	
2022-06-03 15:14:54	84.81	 	 	 	 	 	
2022-06-03 15:14:55	84.81	 	 	 	 	 	
2022-06-03 15:14:56	84.81	 	 	 	 	 	
2022-06-03 15:14:57	84.81	 	 	 	 	 	
2022-06-03 15:14:58	84.81	 	 	 	 	 	
2022-06-03 15:14:59	84.81	 	 	 	 	 	
2022-06-03 15:15:00	84.89	 	 	 	 	 	
2022-06-03 15:15:01	84.89	 	 	 	 	 	
2022-06-03 15:15:02	84.89	 	 	 	 	 	
2022-06-03 15:15:03	84.81	 	 	 	 	 	
2022-06-03 15:15:04	84.81	 	 	 	 	 	
2022-06-03 15:15:05	84.89	 	 	 	 	 	
2022-06-03 15:15:06	84.81	 	 	 	 	 	
2022-06-03 15:15:07	84.89	 	 	 	 	 	
2022-06-03 15:15:08	84.89	 	 	 	 	 	
2022-06-03 15:15:09	84.89	 	 	 	 	 	
2022-06-03 15:15:10	84.89	 	 	 	 	 	
2022-06-03 15:15:11	84.89	 	 	 	 	 	
2022-06-03 15:15:12	84.81	 	 	 	 	 	
2022-06-03 15:15:13	84.89	 	 	 	 	 	
2022-06-03 15:15:14	84.89	 	 	 	 	 	
2022-06-03 15:15:15	84.89	 	 	 	 	 	
2022-06-03 15:15:16	84.97	 	 	 	 	 	
2022-06-03 15:15:17	84.89	 	 	 	 	 	
2022-06-03 15:15:18	84.97	 	 	 	 	 	
2022-06-03 15:15:19	84.89	 	 	 	 	 	
2022-06-03 15:15:20	84.89	 	 	 	 	 	
2022-06-03 15:15:21	84.89	 	 	 	 	 	
2022-06-03 15:15:22	84.97	 	 	 	 	 	
2022-06-03 15:15:23	84.89	 	 	 	 	 	
2022-06-03 15:15:24	84.97	 	 	 	 	 	
2022-06-03 15:15:25	84.89	 	 	 	 	 	
2022-06-03 15:15:26	84.97	 	 	 	 	 	
2022-06-03 15:15:27	84.97	 	 	 	 	 	
2022-06-03 15:15:28	85.05	 	 	 	 	 	
2022-06-03 15:15:29	84.97	 	 	 	 	 	
2022-06-03 15:15:30	84.97	 	 	 	 	 	
2022-06-03 15:15:31	85.05	 	 	 	 	 	
2022-06-03 15:15:32	85.05	 	 	 	 	 	
2022-06-03 15:15:33	84.97	 	 	 	 	 	
2022-06-03 15:15:34	84.89	 	 	 	 	 	
2022-06-03 15:15:35	84.97	 	 	 	 	 	
2022-06-03 15:15:36	84.89	 	 	 	 	 	
2022-06-03 15:15:37	84.97	 	 	 	 	 	
2022-06-03 15:15:38	85.05	 	 	 	 	 	
2022-06-03 15:15:39	85.05	 	 	 	 	 	
2022-06-03 15:15:40	84.97	 	 	 	 	 	
2022-06-03 15:15:41	84.97	 	 	 	 	 	
2022-06-03 15:15:42	85.05	 	 	 	 	 	
2022-06-03 15:15:43	85.05	 	 	 	 	 	
2022-06-03 15:15:44	85.05	 	 	 	 	 	
2022-06-03 15:15:45	85.05	 	 	 	 	 	
2022-06-03 15:15:46	85.05	 	 	 	 	 	
2022-06-03 15:15:47	84.97	 	 	 	 	 	
2022-06-03 15:15:48	85.05	 	 	 	 	 	
2022-06-03 15:15:49	85.05	 	 	 	 	 	
2022-06-03 15:15:50	85.05	 	 	 	 	 	
2022-06-03 15:15:51	85.05	 	 	 	 	 	
2022-06-03 15:15:52	85.12	 	 	 	 	 	
2022-06-03 15:15:53	85.12	 	 	 	 	 	
2022-06-03 15:15:54	85.05	 	 	 	 	 	
2022-06-03 15:15:55	85.05	 	 	 	 	 	
2022-06-03 15:15:56	85.05	 	 	 	 	 	
2022-06-03 15:15:57	85.05	 	 	 	 	 	
2022-06-03 15:15:58	85.05	 	 	 	 	 	
2022-06-03 15:15:59	85.12	 	 	 	 	 	
2022-06-03 15:16:00	84.97	 	 	 	 	 	
2022-06-03 15:16:01	85.12	 	 	 	 	 	
2022-06-03 15:16:02	85.05	 	 	 	 	 	
2022-06-03 15:16:03	85.05	 	 	 	 	 	
2022-06-03 15:16:04	85.05	 	 	 	 	 	
2022-06-03 15:16:05	85.05	 	 	 	 	 	
2022-06-03 15:16:06	85.12	 	 	 	 	 	
2022-06-03 15:16:07	85.12	 	 	 	 	 	
2022-06-03 15:16:08	85.12	 	 	 	 	 	
2022-06-03 15:16:09	85.12	 	 	 	 	 	
2022-06-03 15:16:10	85.12	 	 	 	 	 	
2022-06-03 15:16:11	85.12	 	 	 	 	 	
2022-06-03 15:16:12	85.05	 	 	 	 	 	
2022-06-03 15:16:13	85.12	 	 	 	 	 	
2022-06-03 15:16:14	85.05	 	 	 	 	 	
2022-06-03 15:16:15	85.12	 	 	 	 	 	
2022-06-03 15:16:16	85.20	 	 	 	 	 	
2022-06-03 15:16:17	85.12	 	 	 	 	 	
2022-06-03 15:16:18	85.20	 	 	 	 	 	
2022-06-03 15:16:19	85.12	 	 	 	 	 	
2022-06-03 15:16:20	85.12	 	 	 	 	 	
2022-06-03 15:16:21	85.12	 	 	 	 	 	
2022-06-03 15:16:22	85.12	 	 	 	 	 	
2022-06-03 15:16:23	85.20	 	 	 	 	 	
2022-06-03 15:16:24	85.12	 	 	 	 	 	
2022-06-03 15:16:25	85.20	 	 	 	 	 	
2022-06-03 15:16:26	85.12	 	 	 	 	 	
2022-06-03 15:16:27	85.12	 	 	 	 	 	
2022-06-03 15:16:28	85.12	 	 	 	 	 	
2022-06-03 15:16:29	85.20	 	 	 	 	 	
2022-06-03 15:16:30	85.20	 	 	 	 	 	
2022-06-03 15:16:31	85.12	 	 	 	 	 	
2022-06-03 15:16:32	85.12	 	 	 	 	 	
2022-06-03 15:16:33	85.20	 	 	 	 	 	
2022-06-03 15:16:34	85.20	 	 	 	 	 	
2022-06-03 15:16:35	85.12	 	 	 	 	 	
2022-06-03 15:16:36	85.12	 	 	 	 	 	
2022-06-03 15:16:37	85.12	 	 	 	 	 	
2022-06-03 15:16:38	85.12	 	 	 	 	 	
2022-06-03 15:16:39	85.20	 	 	 	 	 	
2022-06-03 15:16:40	85.20	 	 	 	 	 	
2022-06-03 15:16:41	85.20	 	 	 	 	 	
2022-06-03 15:16:42	85.12	 	 	 	 	 	
2022-06-03 15:16:43	85.12	 	 	 	 	 	
2022-06-03 15:16:44	85.12	 	 	 	 	 	
2022-06-03 15:16:45	85.12	 	 	 	 	 	
2022-06-03 15:16:46	85.12	 	 	 	 	 	
2022-06-03 15:16:47	85.20	 	 	 	 	 	
2022-06-03 15:16:48	85.20	 	 	 	 	 	
2022-06-03 15:16:49	85.12	 	 	 	 	 	
2022-06-03 15:16:50	85.12	 	 	 	 	 	
2022-06-03 15:16:51	85.12	 	 	 	 	 	
2022-06-03 15:16:52	85.12	 	 	 	 	 	
2022-06-03 15:16:53	85.12	 	 	 	 	 	
2022-06-03 15:16:54	85.12	 	 	 	 	 	
2022-06-03 15:16:55	85.12	 	 	 	 	 	
2022-06-03 15:16:56	85.12	 	 	 	 	 	
2022-06-03 15:16:57	85.12	 	 	 	 	 	
2022-06-03 15:16:58	85.12	 	 	 	 	 	
2022-06-03 15:16:59	85.12	 	 	 	 	 	
2022-06-03 15:17:00	85.12	 	 	 	 	 	
2022-06-03 15:17:01	85.05	 	 	 	 	 	
2022-06-03 15:17:02	85.12	 	 	 	 	 	
2022-06-03 15:17:03	85.12	 	 	 	 	 	
2022-06-03 15:17:04	85.12	 	 	 	 	 	
2022-06-03 15:17:05	85.05	 	 	 	 	 	
2022-06-03 15:17:06	85.12	 	 	 	 	 	
2022-06-03 15:17:07	85.20	 	 	 	 	 	
2022-06-03 15:17:08	85.12	 	 	 	 	 	
2022-06-03 15:17:09	85.12	 	 	 	 	 	
2022-06-03 15:17:10	85.20	 	 	 	 	 	
2022-06-03 15:17:11	85.20	 	 	 	 	 	
2022-06-03 15:17:12	85.05	 	 	 	 	 	
2022-06-03 15:17:13	85.12	 	 	 	 	 	
2022-06-03 15:17:14	85.05	 	 	 	 	 	
2022-06-03 15:17:15	85.12	 	 	 	 	 	
2022-06-03 15:17:16	85.12	 	 	 	 	 	
2022-06-03 15:17:17	85.12	 	 	 	 	 	
2022-06-03 15:17:18	85.12	 	 	 	 	 	
2022-06-03 15:17:19	85.12	 	 	 	 	 	
2022-06-03 15:17:20	85.20	 	 	 	 	 	
2022-06-03 15:17:21	85.12	 	 	 	 	 	
2022-06-03 15:17:22	85.20	 	 	 	 	 	
2022-06-03 15:17:23	85.20	 	 	 	 	 	
2022-06-03 15:17:24	85.05	 	 	 	 	 	
2022-06-03 15:17:25	85.12	 	 	 	 	 	
2022-06-03 15:17:26	85.12	 	 	 	 	 	
2022-06-03 15:17:27	85.12	 	 	 	 	 	
2022-06-03 15:17:28	85.12	 	 	 	 	 	
2022-06-03 15:17:29	85.05	 	 	 	 	 	
2022-06-03 15:17:30	85.12	 	 	 	 	 	
2022-06-03 15:17:31	85.20	 	 	 	 	 	
2022-06-03 15:17:32	85.12	 	 	 	 	 	
2022-06-03 15:17:33	85.20	 	 	 	 	 	
2022-06-03 15:17:34	85.20	 	 	 	 	 	
2022-06-03 15:17:35	85.20	 	 	 	 	 	
2022-06-03 15:17:36	85.05	 	 	 	 	 	
2022-06-03 15:17:37	85.12	 	 	 	 	 	
2022-06-03 15:17:38	85.12	 	 	 	 	 	
2022-06-03 15:17:39	85.12	 	 	 	 	 	
2022-06-03 15:17:40	85.12	 	 	 	 	 	
2022-06-03 15:17:41	85.12	 	 	 	 	 	
2022-06-03 15:17:42	85.12	 	 	 	 	 	
2022-06-03 15:17:43	85.12	 	 	 	 	 	
2022-06-03 15:17:44	85.20	 	 	 	 	 	
2022-06-03 15:17:45	85.12	 	 	 	 	 	
2022-06-03 15:17:46	85.12	 	 	 	 	 	
2022-06-03 15:17:47	85.12	 	 	 	 	 	
2022-06-03 15:17:48	85.12	 	 	 	 	 	
2022-06-03 15:17:49	85.12	 	 	 	 	 	
2022-06-03 15:17:50	85.05	 	 	 	 	 	
2022-06-03 15:17:51	85.12	 	 	 	 	 	
2022-06-03 15:17:52	85.12	 	 	 	 	 	
2022-06-03 15:17:53	85.12	 	 	 	 	 	
2022-06-03 15:17:54	85.12	 	 	 	 	 	
2022-06-03 15:17:55	85.12	 	 	 	 	 	
2022-06-03 15:17:56	85.12	 	 	 	 	 	
2022-06-03 15:17:57	85.12	 	 	 	 	 	
2022-06-03 15:17:58	85.20	 	 	 	 	 	
2022-06-03 15:17:59	85.05	 	 	 	 	 	
2022-06-03 15:18:00	85.05	 	 	 	 	 	
2022-06-03 15:18:01	85.20	 	 	 	 	 	
2022-06-03 15:18:02	85.20	 	 	 	 	 	
2022-06-03 15:18:03	85.12	 	 	 	 	 	
2022-06-03 15:18:04	85.20	 	 	 	 	 	
2022-06-03 15:18:05	85.20	 	 	 	 	 	
2022-06-03 15:18:06	85.12	 	 	 	 	 	
2022-06-03 15:18:07	85.12	 	 	 	 	 	
2022-06-03 15:18:08	85.12	 	 	 	 	 	
2022-06-03 15:18:09	85.20	 	 	 	 	 	
2022-06-03 15:18:10	85.12	 	 	 	 	 	
2022-06-03 15:18:11	85.20	 	 	 	 	 	
2022-06-03 15:18:12	85.12	 	 	 	 	 	
2022-06-03 15:18:13	85.12	 	 	 	 	 	
2022-06-03 15:18:14	85.12	 	 	 	 	 	
2022-06-03 15:18:15	85.12	 	 	 	 	 	
2022-06-03 15:18:16	85.12	 	 	 	 	 	
2022-06-03 15:18:17	85.20	 	 	 	 	 	
2022-06-03 15:18:18	85.12	 	 	 	 	 	
2022-06-03 15:18:19	85.12	 	 	 	 	 	
2022-06-03 15:18:20	85.12	 	 	 	 	 	
2022-06-03 15:18:21	85.20	 	 	 	 	 	
2022-06-03 15:18:22	85.12	 	 	 	 	 	
2022-06-03 15:18:23	85.20	 	 	 	 	 	
2022-06-03 15:18:24	85.12	 	 	 	 	 	
2022-06-03 15:18:25	85.12	 	 	 	 	 	
2022-06-03 15:18:26	85.12	 	 	 	 	 	
2022-06-03 15:18:27	85.12	 	 	 	 	 	
2022-06-03 15:18:28	85.12	 	 	 	 	 	
2022-06-03 15:18:29	85.12	 	 	 	 	 	
2022-06-03 15:18:30	85.12	 	 	 	 	 	
2022-06-03 15:18:31	85.20	 	 	 	 	 	
2022-06-03 15:18:32	85.20	 	 	 	 	 	
2022-06-03 15:18:33	85.12	 	 	 	 	 	
2022-06-03 15:18:34	85.12	 	 	 	 	 	
2022-06-03 15:18:35	85.12	 	 	 	 	 	
2022-06-03 15:18:36	85.20	 	 	 	 	 	
2022-06-03 15:18:37	85.12	 	 	 	 	 	
2022-06-03 15:18:38	85.12	 	 	 	 	 	
2022-06-03 15:18:39	85.12	 	 	 	 	 	
2022-06-03 15:18:40	85.12	 	 	 	 	 	
2022-06-03 15:18:41	85.12	 	 	 	 	 	
2022-06-03 15:18:42	85.12	 	 	 	 	 	
2022-06-03 15:18:43	85.20	 	 	 	 	 	
2022-06-03 15:18:44	85.20	 	 	 	 	 	
2022-06-03 15:18:45	85.12	 	 	 	 	 	
2022-06-03 15:18:46	85.12	 	 	 	 	 	
2022-06-03 15:18:47	85.12	 	 	 	 	 	
2022-06-03 15:18:48	85.12	 	 	 	 	 	
2022-06-03 15:18:49	85.20	 	 	 	 	 	
2022-06-03 15:18:50	85.20	 	 	 	 	 	
2022-06-03 15:18:51	85.05	 	 	 	 	 	
2022-06-03 15:18:52	85.12	 	 	 	 	 	
2022-06-03 15:18:53	85.20	 	 	 	 	 	
2022-06-03 15:18:54	85.12	 	 	 	 	 	
2022-06-03 15:18:55	85.20	 	 	 	 	 	
2022-06-03 15:18:56	85.12	 	 	 	 	 	
2022-06-03 15:18:57	85.12	 	 	 	 	 	
2022-06-03 15:18:58	85.12	 	 	 	 	 	
2022-06-03 15:18:59	85.05	 	 	 	 	 	
2022-06-03 15:19:00	85.20	 	 	 	 	 	
2022-06-03 15:19:01	85.12	 	 	 	 	 	
2022-06-03 15:19:02	85.12	 	 	 	 	 	
2022-06-03 15:19:03	85.05	 	 	 	 	 	
2022-06-03 15:19:04	85.12	 	 	 	 	 	
2022-06-03 15:19:05	85.12	 	 	 	 	 	
2022-06-03 15:19:06	85.12	 	 	 	 	 	
2022-06-03 15:19:07	85.12	 	 	 	 	 	
2022-06-03 15:19:08	85.12	 	 	 	 	 	
2022-06-03 15:19:09	85.20	 	 	 	 	 	
2022-06-03 15:19:10	85.12	 	 	 	 	 	
2022-06-03 15:19:11	85.12	 	 	 	 	 	
2022-06-03 15:19:12	85.12	 	 	 	 	 	
2022-06-03 15:19:13	85.12	 	 	 	 	 	
2022-06-03 15:19:14	85.20	 	 	 	 	 	
2022-06-03 15:19:15	85.12	 	 	 	 	 	
2022-06-03 15:19:16	85.20	 	 	 	 	 	
2022-06-03 15:19:17	85.12	 	 	 	 	 	
