"","ch4_diffusion_sim","co2_diffusion_sim","ch4_ebullition_sim","site","nl","date","flux_round_diffusion_CO2","flux_round_diffusion_CH4","flux_round_ebullition_CH4","sim_co2_eq","calc_co2_eq","co2_eq_diff"
"2934",0.00646966975648089,2.33555864057561,0.0226665854442037,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.12223753099409,3.7504,-0.628162469005908
"2935",0.00896908306348598,2.40237560549484,0.0383641820750502,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.68037376423532,3.7504,-0.0700262357646846
"2936",0.0154384571525067,2.18935217614453,0.0306070443866172,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.43258071770088,3.7504,-0.317819282299122
"2937",0.00717569880342132,2.51822980753985,0.021466124137583,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.29155902694696,3.7504,-0.458840973053038
"2938",0.00967511211042641,2.58504677245908,0.041382568968612,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.96360416159312,3.7504,0.213204161593116
"2939",0.0161444861994472,2.37202334310877,0.0377350703270935,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.82677136932537,3.7504,0.0763713693253676
"2940",0.0103780459301675,2.64635617049972,0.0360443433082726,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.8997606799376,3.7504,0.1493606799376
"2941",0.0168474200191882,2.43333274114941,0.0379350262614326,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.91245879072617,3.7504,0.162058790726171
"2942",0.0193468333261933,2.50014970606864,0.0580773421821842,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,4.59060244479483,3.7504,0.840202444794834
"2943",0.00481001508772499,2.03646777051455,0.0104895850982677,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.44955697553635,3.7504,-1.30084302446365
"2944",0.00551294890746604,2.09777716855519,0.0143681411053617,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.63456659890154,3.7504,-1.11583340109846
"2945",0.00801236221447113,2.16459413347442,0.0321643298595761,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.2493648194737,3.7504,-0.501035180526301
"2946",0.0144817363034919,1.95157070412411,0.0207428157474223,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.9026336094988,3.7504,-0.847766390501203
"2947",0.00621897795440647,2.28044833551943,0.0116556218728713,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,2.76306253085593,3.7504,-0.987337469144071
"2948",0.00871839126141156,2.34726530043866,0.0343113811429492,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.5090691553564,3.7504,-0.241330844643598
"2949",0.0151877653504323,2.13424187108835,0.0218384270502494,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.13394906590676,3.7504,-0.616450934093242
"2950",0.00942132508115261,2.4085746984793,0.0313222448582487,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.50865108684313,3.7504,-0.241748913156866
"2951",0.0158906991701734,2.19555126912899,0.0340723125576606,"Catfish",4,2022-09-18,2.4247,0.0112,0.0379,3.54455258578051,3.7504,-0.20584741421949
