"change_diff_eb","site","date","np"
0.0109653247593127,"Catfish","2022-09-18",1
0.0163628476729335,"Catfish","2022-09-18",1
0.0914618869817496,"Catfish","2022-09-18",1
0.0241575462453152,"Catfish","2022-09-18",1
0.0218788125628076,"Catfish","2022-09-18",1
0.00844090352856572,"Catfish","2022-09-18",1
0.0125244830924096,"Catfish","2022-09-18",1
0.0479388036355679,"Catfish","2022-09-18",1
0.104381741227321,"Catfish","2022-09-18",1
0.0306281089659718,"Catfish","2022-09-18",1
0.0212489949747397,"Catfish","2022-09-18",1
0.0204187518433024,"Catfish","2022-09-18",1
0.0718416443178904,"Catfish","2022-09-18",1
0.024141814512139,"Catfish","2022-09-18",1
0.0434476259697526,"Catfish","2022-09-18",1
0.0155352530067218,"Catfish","2022-09-18",1
0.0184317997901958,"Catfish","2022-09-18",1
0.0103948868408678,"Catfish","2022-09-18",1
0.0594978716622661,"Catfish","2022-09-18",1
0.0217579421607295,"Catfish","2022-09-18",1
0.0186598498817211,"Catfish","2022-09-18",1
0.057950353512331,"Catfish","2022-09-18",1
0.0468232080836446,"Catfish","2022-09-18",1
0.047457009534577,"Catfish","2022-09-18",1
0.0178830980043904,"Catfish","2022-09-18",1
0.0563085214595195,"Catfish","2022-09-18",1
0.0848477274282973,"Catfish","2022-09-18",1
0.0500840515562746,"Catfish","2022-09-18",1
0.0829006407073957,"Catfish","2022-09-18",1
0.0169369467308971,"Catfish","2022-09-18",1
0.0451000761924382,"Catfish","2022-09-18",1
0.0186110048661348,"Catfish","2022-09-18",1
0.0112870147145967,"Catfish","2022-09-18",1
0.01184041875029,"Catfish","2022-09-18",1
0.0138648340275304,"Catfish","2022-09-18",1
0.0678743300352862,"Catfish","2022-09-18",1
0.0526318445493626,"Catfish","2022-09-18",1
0.0479251757217223,"Catfish","2022-09-18",1
0.083337960978839,"Catfish","2022-09-18",1
0.0345641750134842,"Catfish","2022-09-18",1
0.0595744145851954,"Catfish","2022-09-18",1
0.025218458110678,"Catfish","2022-09-18",1
0.0225237736275501,"Catfish","2022-09-18",1
0.0198696580943347,"Catfish","2022-09-18",1
0.0227956484164696,"Catfish","2022-09-18",1
0.0117823003967773,"Catfish","2022-09-18",1
0.0261719504568438,"Catfish","2022-09-18",1
0.0214457564564575,"Catfish","2022-09-18",1
0.0408928018117912,"Catfish","2022-09-18",1
0.0112036015940892,"Catfish","2022-09-18",1
0.0435014911021079,"Catfish","2022-09-18",1
0.0177848619239055,"Catfish","2022-09-18",1
0.0377443899424553,"Catfish","2022-09-18",1
0.0210915013773886,"Catfish","2022-09-18",1
0.0384465927238439,"Catfish","2022-09-18",1
0.0743864743290451,"Catfish","2022-09-18",1
0.0467611555620108,"Catfish","2022-09-18",1
0.053158139158181,"Catfish","2022-09-18",1
0.0188462227500217,"Catfish","2022-09-18",1
0.0193693329486807,"Catfish","2022-09-18",1
0.0209745383438652,"Catfish","2022-09-18",1
0.0089655588880607,"Catfish","2022-09-18",1
0.0120159292316302,"Catfish","2022-09-18",1
0.031404063136718,"Catfish","2022-09-18",1
0.0268589290806381,"Catfish","2022-09-18",1
0.0458361260805505,"Catfish","2022-09-18",1
0.0184043390359066,"Catfish","2022-09-18",1
0.0280636559951796,"Catfish","2022-09-18",1
0.0381972792991116,"Catfish","2022-09-18",1
0.0791014501287483,"Catfish","2022-09-18",1
0.021298495765173,"Catfish","2022-09-18",1
0.0181615959595698,"Catfish","2022-09-18",1
0.101168540160146,"Catfish","2022-09-18",1
0.0513616076594128,"Catfish","2022-09-18",1
0.017391862912037,"Catfish","2022-09-18",1
0.0609820350559926,"Catfish","2022-09-18",1
0.0681069217190022,"Catfish","2022-09-18",1
0.0885351298603136,"Catfish","2022-09-18",1
0.0546497638303824,"Catfish","2022-09-18",1
0.0323626270796695,"Catfish","2022-09-18",1
0.03770601284957,"Catfish","2022-09-18",2
0.0205998393203798,"Catfish","2022-09-18",2
0.0173200083132112,"Catfish","2022-09-18",2
0.0365205945311703,"Catfish","2022-09-18",2
0.0190245809775706,"Catfish","2022-09-18",2
0.0231013123905003,"Catfish","2022-09-18",2
0.0755781690812521,"Catfish","2022-09-18",2
0.0540336965398925,"Catfish","2022-09-18",2
0.0182544724952408,"Catfish","2022-09-18",2
0.0227233047878756,"Catfish","2022-09-18",2
0.0280240085619716,"Catfish","2022-09-18",2
0.0431174056442585,"Catfish","2022-09-18",2
0.0725806847179548,"Catfish","2022-09-18",2
0.0585435494123445,"Catfish","2022-09-18",2
0.0235242602275812,"Catfish","2022-09-18",2
0.0441958205927719,"Catfish","2022-09-18",2
0.0330457616626768,"Catfish","2022-09-18",2
0.0165496855903232,"Catfish","2022-09-18",2
0.0188991882270035,"Catfish","2022-09-18",2
0.0633886915451259,"Catfish","2022-09-18",2
0.0571134720350599,"Catfish","2022-09-18",2
0.0168121853256411,"Catfish","2022-09-18",2
0.0354762407536609,"Catfish","2022-09-18",2
0.0392131051347532,"Catfish","2022-09-18",2
0.0162438435800449,"Catfish","2022-09-18",2
0.0373434172236732,"Catfish","2022-09-18",2
0.0212847966666532,"Catfish","2022-09-18",2
0.019077632417339,"Catfish","2022-09-18",2
0.0257542718081272,"Catfish","2022-09-18",2
0.0301496252090013,"Catfish","2022-09-18",2
0.0579438778873285,"Catfish","2022-09-18",2
0.0627010991427243,"Catfish","2022-09-18",2
0.0208388806616437,"Catfish","2022-09-18",2
0.0477379840547088,"Catfish","2022-09-18",2
0.039460970524231,"Catfish","2022-09-18",2
0.0380057581264951,"Catfish","2022-09-18",2
0.019297725249574,"Catfish","2022-09-18",2
0.0957761980520812,"Catfish","2022-09-18",2
0.0206820376120156,"Catfish","2022-09-18",2
0.0304399542567665,"Catfish","2022-09-18",2
0.050504595660338,"Catfish","2022-09-18",2
0.017363011211095,"Catfish","2022-09-18",2
0.0283052849065829,"Catfish","2022-09-18",2
0.0276038702308181,"Catfish","2022-09-18",2
0.0402139219414297,"Catfish","2022-09-18",2
0.0228737203680086,"Catfish","2022-09-18",2
0.0272120654377682,"Catfish","2022-09-18",2
0.0636018005845274,"Catfish","2022-09-18",2
0.0360113798461662,"Catfish","2022-09-18",2
0.0402959887932192,"Catfish","2022-09-18",2
0.0174180675200311,"Catfish","2022-09-18",2
0.0891594109283117,"Catfish","2022-09-18",2
0.0346842287450926,"Catfish","2022-09-18",2
0.0545964702044773,"Catfish","2022-09-18",2
0.0381343870592004,"Catfish","2022-09-18",2
0.0329979373030256,"Catfish","2022-09-18",2
0.038477996041411,"Catfish","2022-09-18",2
0.0604688367550361,"Catfish","2022-09-18",2
0.0545948979450269,"Catfish","2022-09-18",2
0.023337196293446,"Catfish","2022-09-18",2
0.025545811906015,"Catfish","2022-09-18",2
0.0634931818520778,"Catfish","2022-09-18",2
0.0236222264925806,"Catfish","2022-09-18",2
0.0535552769727879,"Catfish","2022-09-18",2
0.0156222508914522,"Catfish","2022-09-18",2
0.0182459699733632,"Catfish","2022-09-18",2
0.0461923383935018,"Catfish","2022-09-18",2
0.0299421037381449,"Catfish","2022-09-18",2
0.0194002864498041,"Catfish","2022-09-18",2
0.0290870979803654,"Catfish","2022-09-18",2
0.0229587709721635,"Catfish","2022-09-18",2
0.0955184101314205,"Catfish","2022-09-18",2
0.0399720936894541,"Catfish","2022-09-18",2
0.0235617568993296,"Catfish","2022-09-18",2
0.0388732587339746,"Catfish","2022-09-18",2
0.0632788661976537,"Catfish","2022-09-18",2
0.0213035286513633,"Catfish","2022-09-18",2
0.0315286983440713,"Catfish","2022-09-18",2
0.0791495250994399,"Catfish","2022-09-18",2
0.0278179655349712,"Catfish","2022-09-18",2
0.0654381863233148,"Catfish","2022-09-18",2
0.0527594048307591,"Catfish","2022-09-18",2
0.0555165553525296,"Catfish","2022-09-18",2
0.0424147825853504,"Catfish","2022-09-18",2
0.0192280965866423,"Catfish","2022-09-18",2
0.0346588412548369,"Catfish","2022-09-18",2
0.0171534180995128,"Catfish","2022-09-18",2
0.0636448002335666,"Catfish","2022-09-18",2
0.0283391130697979,"Catfish","2022-09-18",2
0.0189461714751915,"Catfish","2022-09-18",2
0.0422958789067452,"Catfish","2022-09-18",2
0.0159623862205582,"Catfish","2022-09-18",2
0.0609022912135364,"Catfish","2022-09-18",2
0.035128074847392,"Catfish","2022-09-18",2
0.0308362645261629,"Catfish","2022-09-18",2
0.0545791230094101,"Catfish","2022-09-18",2
0.0805027996995696,"Catfish","2022-09-18",2
0.0206036517482223,"Catfish","2022-09-18",2
0.022460950074527,"Catfish","2022-09-18",2
0.0473074631541242,"Catfish","2022-09-18",2
0.0586115325623254,"Catfish","2022-09-18",3
0.0666931716559324,"Catfish","2022-09-18",3
0.0477786845882351,"Catfish","2022-09-18",3
0.0552659004183239,"Catfish","2022-09-18",3
0.0322515527799671,"Catfish","2022-09-18",3
0.0238424723201042,"Catfish","2022-09-18",3
0.0415128713146042,"Catfish","2022-09-18",3
0.0857285724633857,"Catfish","2022-09-18",3
0.0166457707973112,"Catfish","2022-09-18",3
0.0238146120897552,"Catfish","2022-09-18",3
0.0286653389479388,"Catfish","2022-09-18",3
0.0300137346766509,"Catfish","2022-09-18",3
0.0285082191811037,"Catfish","2022-09-18",3
0.0516915090118462,"Catfish","2022-09-18",3
0.0478156960557114,"Catfish","2022-09-18",3
0.0475580114116249,"Catfish","2022-09-18",3
0.0362221485325086,"Catfish","2022-09-18",3
0.0361548902171462,"Catfish","2022-09-18",3
0.0495809982429831,"Catfish","2022-09-18",3
0.0295148108481678,"Catfish","2022-09-18",3
0.0205535435712915,"Catfish","2022-09-18",3
0.0471764994414095,"Catfish","2022-09-18",3
0.0178481359364886,"Catfish","2022-09-18",3
0.0283912968408468,"Catfish","2022-09-18",3
0.0180070038479732,"Catfish","2022-09-18",3
0.0316852901906775,"Catfish","2022-09-18",3
0.0403910936182795,"Catfish","2022-09-18",3
0.0508293332758998,"Catfish","2022-09-18",3
0.0485988440501045,"Catfish","2022-09-18",3
0.0185203641260155,"Catfish","2022-09-18",3
0.0542479075982474,"Catfish","2022-09-18",3
0.0508573683642657,"Catfish","2022-09-18",3
0.0471484497387273,"Catfish","2022-09-18",3
0.0217563063188858,"Catfish","2022-09-18",3
0.0276695514697898,"Catfish","2022-09-18",3
0.0734139799004078,"Catfish","2022-09-18",3
0.0272877270262717,"Catfish","2022-09-18",3
0.0353564331726185,"Catfish","2022-09-18",3
0.0358742829687773,"Catfish","2022-09-18",3
0.057117048187016,"Catfish","2022-09-18",3
0.0436198804977303,"Catfish","2022-09-18",3
0.0488959295868254,"Catfish","2022-09-18",3
0.0346090090654403,"Catfish","2022-09-18",3
0.0381039068599986,"Catfish","2022-09-18",3
0.0489896683782153,"Catfish","2022-09-18",3
0.0312974990293883,"Catfish","2022-09-18",3
0.0261508709708444,"Catfish","2022-09-18",3
0.0280767802990259,"Catfish","2022-09-18",3
0.0358680991828639,"Catfish","2022-09-18",3
0.0348978976401543,"Catfish","2022-09-18",3
0.0417206898975117,"Catfish","2022-09-18",3
0.0686795533089414,"Catfish","2022-09-18",3
0.0396368743117343,"Catfish","2022-09-18",3
0.0330778457992811,"Catfish","2022-09-18",3
0.0517602239164655,"Catfish","2022-09-18",3
0.0433389627304215,"Catfish","2022-09-18",3
0.0389980935022708,"Catfish","2022-09-18",3
0.0377366688152726,"Catfish","2022-09-18",3
0.0422684825542146,"Catfish","2022-09-18",3
0.0233894933736453,"Catfish","2022-09-18",3
0.0497701203338888,"Catfish","2022-09-18",3
0.0196789179636339,"Catfish","2022-09-18",3
0.0434144744611139,"Catfish","2022-09-18",3
0.031118870145098,"Catfish","2022-09-18",3
0.0368387637390982,"Catfish","2022-09-18",3
0.0388017404559664,"Catfish","2022-09-18",3
0.0310562107886955,"Catfish","2022-09-18",3
0.0326683034830831,"Catfish","2022-09-18",3
0.0239114355609273,"Catfish","2022-09-18",3
0.0354849530786904,"Catfish","2022-09-18",3
0.0458661393702206,"Catfish","2022-09-18",3
0.0269643770116734,"Catfish","2022-09-18",3
0.0240980719821464,"Catfish","2022-09-18",3
0.0251586531693661,"Catfish","2022-09-18",3
0.0620518551307932,"Catfish","2022-09-18",3
0.020369128034694,"Catfish","2022-09-18",3
0.0602888928359379,"Catfish","2022-09-18",3
0.0425467183682954,"Catfish","2022-09-18",3
0.0655743086029374,"Catfish","2022-09-18",3
0.0200191766516728,"Catfish","2022-09-18",3
0.0232220571411402,"Catfish","2022-09-18",3
0.0385436532455194,"Catfish","2022-09-18",3
0.0492272124459966,"Catfish","2022-09-18",3
0.0362308151266849,"Catfish","2022-09-18",3
0.0298659141562784,"Catfish","2022-09-18",3
0.0231934112118251,"Catfish","2022-09-18",3
0.0427452575153209,"Catfish","2022-09-18",3
0.0226776877735367,"Catfish","2022-09-18",3
0.0287091428532535,"Catfish","2022-09-18",3
0.0232713889128288,"Catfish","2022-09-18",3
0.025195257435247,"Catfish","2022-09-18",3
0.0216760096443766,"Catfish","2022-09-18",3
0.0396215316244222,"Catfish","2022-09-18",3
0.0384301821721375,"Catfish","2022-09-18",3
0.0289914256457774,"Catfish","2022-09-18",3
0.0318812482328853,"Catfish","2022-09-18",3
0.0283185134589859,"Catfish","2022-09-18",3
0.0204228433434733,"Catfish","2022-09-18",3
0.0645283645542085,"Catfish","2022-09-18",3
0.0264573911104242,"Catfish","2022-09-18",3
0.0536805742313025,"Catfish","2022-09-18",4
0.0440751386068925,"Catfish","2022-09-18",4
0.0162099882823855,"Catfish","2022-09-18",4
0.0199706876951802,"Catfish","2022-09-18",4
0.0350027514097348,"Catfish","2022-09-18",4
0.0221738621512716,"Catfish","2022-09-18",4
0.0345357014162438,"Catfish","2022-09-18",4
0.0246389869935956,"Catfish","2022-09-18",4
0.0320342178748021,"Catfish","2022-09-18",4
0.0229546869677665,"Catfish","2022-09-18",4
0.024087105971802,"Catfish","2022-09-18",4
0.0321440613834695,"Catfish","2022-09-18",4
0.0461032526958091,"Catfish","2022-09-18",4
0.0683512905503363,"Catfish","2022-09-18",4
0.0574556255117072,"Catfish","2022-09-18",4
0.0389376361921647,"Catfish","2022-09-18",4
0.0267911957206749,"Catfish","2022-09-18",4
0.031430959502034,"Catfish","2022-09-18",4
0.0444863963649672,"Catfish","2022-09-18",4
0.032319338599256,"Catfish","2022-09-18",4
0.0479710165578329,"Catfish","2022-09-18",4
0.0290399239981216,"Catfish","2022-09-18",4
0.0282901480293112,"Catfish","2022-09-18",4
0.023475388783043,"Catfish","2022-09-18",4
0.027468100165775,"Catfish","2022-09-18",4
0.0380386053789223,"Catfish","2022-09-18",4
0.0227398391456114,"Catfish","2022-09-18",4
0.0442368710858115,"Catfish","2022-09-18",4
0.0340264449481371,"Catfish","2022-09-18",4
0.0333416227126779,"Catfish","2022-09-18",4
0.0356464895500207,"Catfish","2022-09-18",4
0.0303854132431544,"Catfish","2022-09-18",4
0.0242721461677401,"Catfish","2022-09-18",4
0.0189194540437298,"Catfish","2022-09-18",4
0.0315548464119374,"Catfish","2022-09-18",4
0.0403139849447098,"Catfish","2022-09-18",4
0.0391150726924433,"Catfish","2022-09-18",4
0.0212707480329736,"Catfish","2022-09-18",4
0.0255046565834563,"Catfish","2022-09-18",4
0.029303162592286,"Catfish","2022-09-18",4
0.0387769569900564,"Catfish","2022-09-18",4
0.0298218381643239,"Catfish","2022-09-18",4
0.0368037637268523,"Catfish","2022-09-18",4
0.0240834712302145,"Catfish","2022-09-18",4
0.0302456116511956,"Catfish","2022-09-18",4
0.0444655879541185,"Catfish","2022-09-18",4
0.0338934457806924,"Catfish","2022-09-18",4
0.0336446078779753,"Catfish","2022-09-18",4
0.0416065608394096,"Catfish","2022-09-18",4
0.0433181737666724,"Catfish","2022-09-18",4
0.0520870326815938,"Catfish","2022-09-18",4
0.0232238155303843,"Catfish","2022-09-18",4
0.0396237080894764,"Catfish","2022-09-18",4
0.0347489543119881,"Catfish","2022-09-18",4
0.0375518270757302,"Catfish","2022-09-18",4
0.039585560139766,"Catfish","2022-09-18",4
0.0575801168986073,"Catfish","2022-09-18",4
0.0393963438621754,"Catfish","2022-09-18",4
0.0375579184042495,"Catfish","2022-09-18",4
0.0263783280093148,"Catfish","2022-09-18",4
0.0289939191676818,"Catfish","2022-09-18",4
0.0413608953442216,"Catfish","2022-09-18",4
0.0229534939509601,"Catfish","2022-09-18",4
0.0304271450659234,"Catfish","2022-09-18",4
0.0259013941937305,"Catfish","2022-09-18",4
0.0380121158219586,"Catfish","2022-09-18",4
0.0428917084558727,"Catfish","2022-09-18",4
0.056346969789111,"Catfish","2022-09-18",4
0.0366246165152183,"Catfish","2022-09-18",4
0.0284807902606733,"Catfish","2022-09-18",4
0.0544145024013465,"Catfish","2022-09-18",4
0.0291455974815137,"Catfish","2022-09-18",4
0.0293088627202558,"Catfish","2022-09-18",4
0.0205879254330577,"Catfish","2022-09-18",4
0.0235951750263586,"Catfish","2022-09-18",4
0.0522995342018878,"Catfish","2022-09-18",4
0.0217163902796713,"Catfish","2022-09-18",4
0.0390601235263947,"Catfish","2022-09-18",4
0.0605570426697759,"Catfish","2022-09-18",4
0.0253923867853234,"Catfish","2022-09-18",4
0.0474406115280561,"Catfish","2022-09-18",4
0.0323084839913369,"Catfish","2022-09-18",4
0.0308303738976132,"Catfish","2022-09-18",4
0.0530504582014062,"Catfish","2022-09-18",4
0.0648036757512602,"Catfish","2022-09-18",4
0.0302638806069937,"Catfish","2022-09-18",4
0.0231961068051277,"Catfish","2022-09-18",4
0.0456630579053497,"Catfish","2022-09-18",4
0.0328036002616378,"Catfish","2022-09-18",4
0.0402531675609644,"Catfish","2022-09-18",4
0.034244221748573,"Catfish","2022-09-18",4
0.0240950847405158,"Catfish","2022-09-18",4
0.0435645759640807,"Catfish","2022-09-18",4
0.0530003469414745,"Catfish","2022-09-18",4
0.0242618475143041,"Catfish","2022-09-18",4
0.0183876451635395,"Catfish","2022-09-18",4
0.033020867876566,"Catfish","2022-09-18",4
0.0590057104439114,"Catfish","2022-09-18",4
0.0484471123054786,"Catfish","2022-09-18",4
0.0274436072769175,"Catfish","2022-09-18",4
0.0509498980835876,"Catfish","2022-09-18",5
0.0343644973699981,"Catfish","2022-09-18",5
0.0328611626432302,"Catfish","2022-09-18",5
0.0621652874345946,"Catfish","2022-09-18",5
0.022189952251968,"Catfish","2022-09-18",5
0.0281911114744167,"Catfish","2022-09-18",5
0.0384373724128653,"Catfish","2022-09-18",5
0.0350555551317254,"Catfish","2022-09-18",5
0.0285114182188049,"Catfish","2022-09-18",5
0.0429795948347726,"Catfish","2022-09-18",5
0.0351932299483936,"Catfish","2022-09-18",5
0.0337121374475911,"Catfish","2022-09-18",5
0.0425789056692656,"Catfish","2022-09-18",5
0.0406838497864702,"Catfish","2022-09-18",5
0.0375419767042423,"Catfish","2022-09-18",5
0.0374429398960562,"Catfish","2022-09-18",5
0.0394212074112484,"Catfish","2022-09-18",5
0.0239389569501283,"Catfish","2022-09-18",5
0.0294881019381753,"Catfish","2022-09-18",5
0.0555295885657466,"Catfish","2022-09-18",5
0.0361871339196358,"Catfish","2022-09-18",5
0.023226437298007,"Catfish","2022-09-18",5
0.0534477205358447,"Catfish","2022-09-18",5
0.0289928654774179,"Catfish","2022-09-18",5
0.0443096228929076,"Catfish","2022-09-18",5
0.0484643829426115,"Catfish","2022-09-18",5
0.0315212576327335,"Catfish","2022-09-18",5
0.0267006930809027,"Catfish","2022-09-18",5
0.034616654451181,"Catfish","2022-09-18",5
0.0383101204826193,"Catfish","2022-09-18",5
0.0260808896162146,"Catfish","2022-09-18",5
0.0435833772005213,"Catfish","2022-09-18",5
0.0243032708402056,"Catfish","2022-09-18",5
0.0312813924791007,"Catfish","2022-09-18",5
0.0232118001200769,"Catfish","2022-09-18",5
0.0374712309521486,"Catfish","2022-09-18",5
0.0328334171051965,"Catfish","2022-09-18",5
0.0418777333040284,"Catfish","2022-09-18",5
0.0387738690089186,"Catfish","2022-09-18",5
0.034211613942071,"Catfish","2022-09-18",5
0.0345372254547592,"Catfish","2022-09-18",5
0.028902969209218,"Catfish","2022-09-18",5
0.0271807094506421,"Catfish","2022-09-18",5
0.0269938044560248,"Catfish","2022-09-18",5
0.0313911496311191,"Catfish","2022-09-18",5
0.0676829116577822,"Catfish","2022-09-18",5
0.0548456533624422,"Catfish","2022-09-18",5
0.0430508502704096,"Catfish","2022-09-18",5
0.0281285454532305,"Catfish","2022-09-18",5
0.0314688646318344,"Catfish","2022-09-18",5
0.0345286464568441,"Catfish","2022-09-18",5
0.0375263715599738,"Catfish","2022-09-18",5
0.0343513895792064,"Catfish","2022-09-18",5
0.0366018104608719,"Catfish","2022-09-18",5
0.037266744995004,"Catfish","2022-09-18",5
0.0302212447658485,"Catfish","2022-09-18",5
0.0341410102624957,"Catfish","2022-09-18",5
0.0331731311994037,"Catfish","2022-09-18",5
0.0251818710685002,"Catfish","2022-09-18",5
0.030727677544164,"Catfish","2022-09-18",5
0.0425539865547495,"Catfish","2022-09-18",5
0.0316202670918774,"Catfish","2022-09-18",5
0.0408908082867232,"Catfish","2022-09-18",5
0.0202414651297079,"Catfish","2022-09-18",5
0.0195032470368781,"Catfish","2022-09-18",5
0.0462966177624367,"Catfish","2022-09-18",5
0.0527630945424429,"Catfish","2022-09-18",5
0.0233854063176945,"Catfish","2022-09-18",5
0.0240317512845926,"Catfish","2022-09-18",5
0.0437504484638308,"Catfish","2022-09-18",5
0.0490910963890415,"Catfish","2022-09-18",5
0.0435802872570454,"Catfish","2022-09-18",5
0.025166488448354,"Catfish","2022-09-18",5
0.0356251439474249,"Catfish","2022-09-18",5
0.0253677513704884,"Catfish","2022-09-18",5
0.0517896579834314,"Catfish","2022-09-18",5
0.0495922964985045,"Catfish","2022-09-18",5
0.0299639005045053,"Catfish","2022-09-18",5
0.0301480725587144,"Catfish","2022-09-18",5
0.0397889461626939,"Catfish","2022-09-18",5
0.0384729898862737,"Catfish","2022-09-18",5
0.0548980817864404,"Catfish","2022-09-18",5
0.0406035989999201,"Catfish","2022-09-18",5
0.0562473707275896,"Catfish","2022-09-18",5
0.0326569937417901,"Catfish","2022-09-18",5
0.0294873884259464,"Catfish","2022-09-18",5
0.0279705336406132,"Catfish","2022-09-18",5
0.0489264009529498,"Catfish","2022-09-18",5
0.0253415985089614,"Catfish","2022-09-18",5
0.0365303096545281,"Catfish","2022-09-18",5
0.0418389851742895,"Catfish","2022-09-18",5
0.0277737517512507,"Catfish","2022-09-18",5
0.0539631017456355,"Catfish","2022-09-18",5
0.0392902241490833,"Catfish","2022-09-18",5
0.0503795059699848,"Catfish","2022-09-18",5
0.0474423227270223,"Catfish","2022-09-18",5
0.0257402154392947,"Catfish","2022-09-18",5
0.029635469267189,"Catfish","2022-09-18",5
0.0260989437831727,"Catfish","2022-09-18",5
0.0408389124349254,"Catfish","2022-09-18",5
0.0417254678425008,"Catfish","2022-09-18",6
0.0379915206824839,"Catfish","2022-09-18",6
0.0425241973526216,"Catfish","2022-09-18",6
0.049840624129245,"Catfish","2022-09-18",6
0.0422046584873035,"Catfish","2022-09-18",6
0.0460629897588673,"Catfish","2022-09-18",6
0.0441015695730573,"Catfish","2022-09-18",6
0.055440524510997,"Catfish","2022-09-18",6
0.0217942781712216,"Catfish","2022-09-18",6
0.0275779800661093,"Catfish","2022-09-18",6
0.0354521139171814,"Catfish","2022-09-18",6
0.0324877532020274,"Catfish","2022-09-18",6
0.0276115578705384,"Catfish","2022-09-18",6
0.0474086218477282,"Catfish","2022-09-18",6
0.0479701213077722,"Catfish","2022-09-18",6
0.026170536336792,"Catfish","2022-09-18",6
0.0247765972958735,"Catfish","2022-09-18",6
0.0247544772080116,"Catfish","2022-09-18",6
0.0373387821266675,"Catfish","2022-09-18",6
0.0407746839342951,"Catfish","2022-09-18",6
0.0315289839922742,"Catfish","2022-09-18",6
0.0536485146618771,"Catfish","2022-09-18",6
0.0302006237731987,"Catfish","2022-09-18",6
0.0329734409027084,"Catfish","2022-09-18",6
0.0425197174438331,"Catfish","2022-09-18",6
0.037872014366713,"Catfish","2022-09-18",6
0.039645466799969,"Catfish","2022-09-18",6
0.0447796733825285,"Catfish","2022-09-18",6
0.0340673872924967,"Catfish","2022-09-18",6
0.0290707508571391,"Catfish","2022-09-18",6
0.0344693504986277,"Catfish","2022-09-18",6
0.0420906910669514,"Catfish","2022-09-18",6
0.0350843117152684,"Catfish","2022-09-18",6
0.0302120306892595,"Catfish","2022-09-18",6
0.0310577058973011,"Catfish","2022-09-18",6
0.0388089220069412,"Catfish","2022-09-18",6
0.0356765680801014,"Catfish","2022-09-18",6
0.0274037996675164,"Catfish","2022-09-18",6
0.0251096298103232,"Catfish","2022-09-18",6
0.0329645289755231,"Catfish","2022-09-18",6
0.0267088416892612,"Catfish","2022-09-18",6
0.0331845907935797,"Catfish","2022-09-18",6
0.0437107323939164,"Catfish","2022-09-18",6
0.0218498855731612,"Catfish","2022-09-18",6
0.0322257019557217,"Catfish","2022-09-18",6
0.0311769591473857,"Catfish","2022-09-18",6
0.0359095876885537,"Catfish","2022-09-18",6
0.0391907101638714,"Catfish","2022-09-18",6
0.0334418426342436,"Catfish","2022-09-18",6
0.0398618168444863,"Catfish","2022-09-18",6
0.0374298280615998,"Catfish","2022-09-18",6
0.0292974610701239,"Catfish","2022-09-18",6
0.0434903849170271,"Catfish","2022-09-18",6
0.0334922184608238,"Catfish","2022-09-18",6
0.0454766074397814,"Catfish","2022-09-18",6
0.0284922259510481,"Catfish","2022-09-18",6
0.036838350406093,"Catfish","2022-09-18",6
0.0390519896130359,"Catfish","2022-09-18",6
0.0268811164993656,"Catfish","2022-09-18",6
0.0352814361209036,"Catfish","2022-09-18",6
0.0345834846539842,"Catfish","2022-09-18",6
0.0325245974493522,"Catfish","2022-09-18",6
0.0327296551641969,"Catfish","2022-09-18",6
0.0343126277958417,"Catfish","2022-09-18",6
0.0307351558530391,"Catfish","2022-09-18",6
0.024404222526877,"Catfish","2022-09-18",6
0.0330282357025826,"Catfish","2022-09-18",6
0.039505174031058,"Catfish","2022-09-18",6
0.0288987355690013,"Catfish","2022-09-18",6
0.0288844940180915,"Catfish","2022-09-18",6
0.0490614472096975,"Catfish","2022-09-18",6
0.03690199338224,"Catfish","2022-09-18",6
0.0259057851476242,"Catfish","2022-09-18",6
0.0372561816286509,"Catfish","2022-09-18",6
0.0400013410175182,"Catfish","2022-09-18",6
0.0446781397038096,"Catfish","2022-09-18",6
0.0487492100535424,"Catfish","2022-09-18",6
0.0333914355612816,"Catfish","2022-09-18",6
0.0439865856066351,"Catfish","2022-09-18",6
0.0335849086166155,"Catfish","2022-09-18",6
0.0467695556940417,"Catfish","2022-09-18",6
0.0386329499014662,"Catfish","2022-09-18",6
0.0430011329223602,"Catfish","2022-09-18",6
0.0366947520814476,"Catfish","2022-09-18",6
0.0357266650974485,"Catfish","2022-09-18",6
0.0226723634753477,"Catfish","2022-09-18",6
0.0260788705975829,"Catfish","2022-09-18",6
0.0434976500911845,"Catfish","2022-09-18",6
0.0352154640172974,"Catfish","2022-09-18",6
0.027213871670105,"Catfish","2022-09-18",6
0.050417049133388,"Catfish","2022-09-18",6
0.0306300718059818,"Catfish","2022-09-18",6
0.0362932397912429,"Catfish","2022-09-18",6
0.0342497087985918,"Catfish","2022-09-18",6
0.0501293803438057,"Catfish","2022-09-18",6
0.0325197561591351,"Catfish","2022-09-18",6
0.0494508613831843,"Catfish","2022-09-18",6
0.0367820090189208,"Catfish","2022-09-18",6
0.0311739197336923,"Catfish","2022-09-18",6
0.0415279867832388,"Catfish","2022-09-18",6
0.0371103126132851,"Catfish","2022-09-18",7
0.0319770458630985,"Catfish","2022-09-18",7
0.0400188362682115,"Catfish","2022-09-18",7
0.0318898467852765,"Catfish","2022-09-18",7
0.0288164532736257,"Catfish","2022-09-18",7
