"site","date","depth","temp"
"Pick",2022-06-13 07:36:00,0.25,26.713
"Pick",2022-06-13 07:46:00,0.25,26.688
"Pick",2022-06-13 07:56:00,0.25,26.679
"Pick",2022-06-13 08:06:00,0.25,26.662
"Pick",2022-06-13 08:16:00,0.25,26.645
"Pick",2022-06-13 08:26:00,0.25,26.62
"Pick",2022-06-13 08:36:00,0.25,26.611
"Pick",2022-06-13 08:46:00,0.25,26.594
"Pick",2022-06-13 08:56:00,0.25,26.603
"Pick",2022-06-13 09:06:00,0.25,26.586
"Pick",2022-06-13 09:16:00,0.25,26.586
"Pick",2022-06-13 09:26:00,0.25,26.594
"Pick",2022-06-13 09:36:00,0.25,26.594
"Pick",2022-06-13 09:46:00,0.25,26.594
"Pick",2022-06-13 09:56:00,0.25,26.594
"Pick",2022-06-13 10:06:00,0.25,26.603
"Pick",2022-06-13 10:16:00,0.25,26.628
"Pick",2022-06-13 10:26:00,0.25,26.645
"Pick",2022-06-13 10:36:00,0.25,26.662
"Pick",2022-06-13 10:46:00,0.25,26.696
"Pick",2022-06-13 10:56:00,0.25,26.738
"Pick",2022-06-13 11:06:00,0.25,26.73
"Pick",2022-06-13 11:16:00,0.25,26.798
"Pick",2022-06-13 11:26:00,0.25,26.815
"Pick",2022-06-13 11:36:00,0.25,26.857
"Pick",2022-06-13 11:46:00,0.25,26.883
"Pick",2022-06-13 11:56:00,0.25,26.925
"Pick",2022-06-13 12:06:00,0.25,26.942
"Pick",2022-06-13 12:16:00,0.25,26.976
"Pick",2022-06-13 12:26:00,0.25,26.993
"Pick",2022-06-13 12:36:00,0.25,27.035
"Pick",2022-06-13 12:46:00,0.25,27.086
"Pick",2022-06-13 12:56:00,0.25,27.112
"Pick",2022-06-13 13:06:00,0.25,27.137
"Pick",2022-06-13 13:16:00,0.25,27.205
"Pick",2022-06-13 13:26:00,0.25,27.256
"Pick",2022-06-13 13:36:00,0.25,27.324
"Pick",2022-06-13 13:46:00,0.25,27.392
"Pick",2022-06-13 13:56:00,0.25,27.426
"Pick",2022-06-13 14:06:00,0.25,27.469
"Pick",2022-06-13 14:16:00,0.25,27.579
"Pick",2022-06-13 14:26:00,0.25,27.681
"Pick",2022-06-13 14:36:00,0.25,27.724
"Pick",2022-06-13 14:46:00,0.25,27.75
"Pick",2022-06-13 14:56:00,0.25,27.715
"Pick",2022-06-13 15:06:00,0.25,27.732
"Pick",2022-06-13 15:16:00,0.25,27.75
"Pick",2022-06-13 15:26:00,0.25,27.809
"Pick",2022-06-13 15:36:00,0.25,27.963
"Pick",2022-06-13 15:46:00,0.25,28.039
"Pick",2022-06-13 15:56:00,0.25,27.963
"Pick",2022-06-13 16:06:00,0.25,27.954
"Pick",2022-06-13 16:16:00,0.25,27.877
"Pick",2022-06-13 16:26:00,0.25,27.818
"Pick",2022-06-13 16:36:00,0.25,27.809
"Pick",2022-06-13 16:46:00,0.25,27.835
"Pick",2022-06-13 16:56:00,0.25,27.937
"Pick",2022-06-13 17:06:00,0.25,28.005
"Pick",2022-06-13 17:16:00,0.25,28.056
"Pick",2022-06-13 17:26:00,0.25,28.091
"Pick",2022-06-13 17:36:00,0.25,28.099
"Pick",2022-06-13 17:46:00,0.25,28.048
"Pick",2022-06-13 17:56:00,0.25,27.92
"Pick",2022-06-13 18:06:00,0.25,27.835
"Pick",2022-06-13 18:16:00,0.25,27.732
"Pick",2022-06-13 18:26:00,0.25,27.75
"Pick",2022-06-13 18:36:00,0.25,27.767
"Pick",2022-06-13 18:46:00,0.25,27.775
"Pick",2022-06-13 18:56:00,0.25,27.826
